x,y,frequency,match_id,account_id
82,168,10,4072699199,92423451
82,164,5,4072699199,92423451
82,166,7,4072699199,92423451
82,160,4,4072699199,92423451
82,172,1,4072699199,92423451
82,162,4,4072699199,92423451
82,170,4,4072699199,92423451
94,150,1,4072699199,92423451
94,166,2,4072699199,92423451
94,160,1,4072699199,92423451
94,158,4,4072699199,92423451
98,150,1,4072699199,92423451
98,162,2,4072699199,92423451
98,156,1,4072699199,92423451
88,150,1,4072699199,92423451
88,144,1,4072699199,92423451
88,156,2,4072699199,92423451
88,158,4,4072699199,92423451
88,136,1,4072699199,92423451
88,164,5,4072699199,92423451
88,162,2,4072699199,92423451
88,170,2,4072699199,92423451
74,144,5,4072699199,92423451
74,142,5,4072699199,92423451
74,140,7,4072699199,92423451
74,156,1,4072699199,92423451
74,158,3,4072699199,92423451
74,80,1,4072699199,92423451
74,98,1,4072699199,92423451
74,88,1,4072699199,92423451
74,106,1,4072699199,92423451
74,84,1,4072699199,92423451
74,164,8,4072699199,92423451
74,100,1,4072699199,92423451
74,138,1,4072699199,92423451
74,102,1,4072699199,92423451
74,94,1,4072699199,92423451
74,104,1,4072699199,92423451
74,110,1,4072699199,92423451
84,150,2,4072699199,92423451
84,144,1,4072699199,92423451
84,152,11,4072699199,92423451
84,140,1,4072699199,92423451
84,156,2,4072699199,92423451
84,148,3,4072699199,92423451
84,168,4,4072699199,92423451
84,164,8,4072699199,92423451
84,166,3,4072699199,92423451
84,138,1,4072699199,92423451
84,160,2,4072699199,92423451
84,162,7,4072699199,92423451
84,170,2,4072699199,92423451
102,158,4,4072699199,92423451
102,152,1,4072699199,92423451
102,160,2,4072699199,92423451
102,154,3,4072699199,92423451
102,156,6,4072699199,92423451
90,150,1,4072699199,92423451
90,142,1,4072699199,92423451
90,156,3,4072699199,92423451
90,158,3,4072699199,92423451
90,134,1,4072699199,92423451
90,164,4,4072699199,92423451
90,138,1,4072699199,92423451
90,170,3,4072699199,92423451
100,150,1,4072699199,92423451
100,152,1,4072699199,92423451
100,154,2,4072699199,92423451
100,156,3,4072699199,92423451
100,158,1,4072699199,92423451
100,160,1,4072699199,92423451
92,150,1,4072699199,92423451
92,156,4,4072699199,92423451
92,158,4,4072699199,92423451
92,130,9,4072699199,92423451
92,134,1,4072699199,92423451
92,166,1,4072699199,92423451
92,160,1,4072699199,92423451
86,146,1,4072699199,92423451
86,154,5,4072699199,92423451
86,156,5,4072699199,92423451
86,158,6,4072699199,92423451
86,148,1,4072699199,92423451
86,168,1,4072699199,92423451
86,164,2,4072699199,92423451
86,160,4,4072699199,92423451
86,162,2,4072699199,92423451
80,146,2,4072699199,92423451
80,150,3,4072699199,92423451
80,144,2,4072699199,92423451
80,152,3,4072699199,92423451
80,154,3,4072699199,92423451
80,140,1,4072699199,92423451
80,156,8,4072699199,92423451
80,158,9,4072699199,92423451
80,148,1,4072699199,92423451
80,168,12,4072699199,92423451
80,164,12,4072699199,92423451
80,166,17,4072699199,92423451
80,160,7,4072699199,92423451
80,172,3,4072699199,92423451
80,162,11,4072699199,92423451
80,170,7,4072699199,92423451
104,158,3,4072699199,92423451
104,160,1,4072699199,92423451
104,154,1,4072699199,92423451
96,158,1,4072699199,92423451
96,160,2,4072699199,92423451
150,98,3,4072699199,159020918
150,80,3,4072699199,159020918
150,92,1,4072699199,159020918
152,98,2,4072699199,159020918
152,88,2,4072699199,159020918
152,82,1,4072699199,159020918
152,90,18,4072699199,159020918
152,80,3,4072699199,159020918
152,92,10,4072699199,159020918
152,86,4,4072699199,159020918
152,94,2,4072699199,159020918
152,84,1,4072699199,159020918
152,96,5,4072699199,159020918
154,82,11,4072699199,159020918
154,94,1,4072699199,159020918
154,98,6,4072699199,159020918
154,88,13,4072699199,159020918
154,102,1,4072699199,159020918
154,90,9,4072699199,159020918
154,100,7,4072699199,159020918
154,92,2,4072699199,159020918
154,86,7,4072699199,159020918
154,80,3,4072699199,159020918
154,84,10,4072699199,159020918
154,96,1,4072699199,159020918
156,86,9,4072699199,159020918
156,82,6,4072699199,159020918
156,94,3,4072699199,159020918
156,98,1,4072699199,159020918
156,88,1,4072699199,159020918
156,84,5,4072699199,159020918
156,102,5,4072699199,159020918
156,100,2,4072699199,159020918
156,106,1,4072699199,159020918
156,80,5,4072699199,159020918
156,104,3,4072699199,159020918
156,78,1,4072699199,159020918
158,94,1,4072699199,159020918
158,98,1,4072699199,159020918
158,88,2,4072699199,159020918
158,100,2,4072699199,159020918
158,96,1,4072699199,159020918
158,86,6,4072699199,159020918
158,80,1,4072699199,159020918
158,78,2,4072699199,159020918
134,102,1,4072699199,159020918
134,100,1,4072699199,159020918
134,108,1,4072699199,159020918
132,108,1,4072699199,159020918
132,84,1,4072699199,159020918
132,104,2,4072699199,159020918
88,156,13,4072699199,159020918
116,78,1,4072699199,159020918
136,100,1,4072699199,159020918
136,108,1,4072699199,159020918
136,84,1,4072699199,159020918
112,78,1,4072699199,159020918
82,146,2,4072699199,159020918
82,150,1,4072699199,159020918
82,144,1,4072699199,159020918
82,152,1,4072699199,159020918
82,148,1,4072699199,159020918
82,130,1,4072699199,159020918
82,128,1,4072699199,159020918
82,78,1,4072699199,159020918
176,98,4,4072699199,159020918
176,88,2,4072699199,159020918
176,82,2,4072699199,159020918
176,100,2,4072699199,159020918
176,92,2,4072699199,159020918
176,86,3,4072699199,159020918
176,94,8,4072699199,159020918
176,84,3,4072699199,159020918
176,96,4,4072699199,159020918
80,142,1,4072699199,159020918
80,140,1,4072699199,159020918
80,120,1,4072699199,159020918
80,132,1,4072699199,159020918
80,122,1,4072699199,159020918
80,116,1,4072699199,159020918
80,126,1,4072699199,159020918
80,128,1,4072699199,159020918
80,118,1,4072699199,159020918
80,78,1,4072699199,159020918
174,98,2,4072699199,159020918
174,82,4,4072699199,159020918
174,90,1,4072699199,159020918
174,80,13,4072699199,159020918
174,92,5,4072699199,159020918
174,86,3,4072699199,159020918
174,94,5,4072699199,159020918
174,84,3,4072699199,159020918
174,96,3,4072699199,159020918
86,78,2,4072699199,159020918
86,154,1,4072699199,159020918
86,156,1,4072699199,159020918
118,80,1,4072699199,159020918
84,152,1,4072699199,159020918
84,154,4,4072699199,159020918
84,78,1,4072699199,159020918
170,78,1,4072699199,159020918
170,94,3,4072699199,159020918
170,98,3,4072699199,159020918
170,82,4,4072699199,159020918
170,90,13,4072699199,159020918
170,100,1,4072699199,159020918
170,92,1,4072699199,159020918
170,86,3,4072699199,159020918
170,80,2,4072699199,159020918
170,84,4,4072699199,159020918
170,96,2,4072699199,159020918
76,92,1,4072699199,159020918
76,140,2,4072699199,159020918
76,86,1,4072699199,159020918
76,78,1,4072699199,159020918
76,98,1,4072699199,159020918
76,88,1,4072699199,159020918
76,84,1,4072699199,159020918
76,102,1,4072699199,159020918
76,90,1,4072699199,159020918
76,100,1,4072699199,159020918
76,138,1,4072699199,159020918
76,106,1,4072699199,159020918
76,94,1,4072699199,159020918
76,104,1,4072699199,159020918
76,96,1,4072699199,159020918
138,108,1,4072699199,159020918
138,122,1,4072699199,159020918
138,110,1,4072699199,159020918
138,88,1,4072699199,159020918
138,100,1,4072699199,159020918
138,86,1,4072699199,159020918
106,78,1,4072699199,159020918
102,150,1,4072699199,159020918
102,152,1,4072699199,159020918
102,154,1,4072699199,159020918
102,78,1,4072699199,159020918
102,156,1,4072699199,159020918
172,98,2,4072699199,159020918
172,88,3,4072699199,159020918
172,82,4,4072699199,159020918
172,90,2,4072699199,159020918
172,80,2,4072699199,159020918
172,92,2,4072699199,159020918
172,86,5,4072699199,159020918
172,94,3,4072699199,159020918
172,84,7,4072699199,159020918
172,96,2,4072699199,159020918
182,90,1,4072699199,159020918
182,92,1,4072699199,159020918
182,94,1,4072699199,159020918
180,98,1,4072699199,159020918
180,88,1,4072699199,159020918
180,90,3,4072699199,159020918
180,92,3,4072699199,159020918
180,86,1,4072699199,159020918
180,94,1,4072699199,159020918
180,84,1,4072699199,159020918
180,96,1,4072699199,159020918
104,78,1,4072699199,159020918
104,156,1,4072699199,159020918
128,82,1,4072699199,159020918
128,108,2,4072699199,159020918
128,106,1,4072699199,159020918
96,78,1,4072699199,159020918
96,142,1,4072699199,159020918
96,156,1,4072699199,159020918
146,80,1,4072699199,159020918
146,98,1,4072699199,159020918
146,100,2,4072699199,159020918
146,92,1,4072699199,159020918
146,94,1,4072699199,159020918
146,96,1,4072699199,159020918
144,80,1,4072699199,159020918
144,120,1,4072699199,159020918
144,114,2,4072699199,159020918
144,88,1,4072699199,159020918
144,116,2,4072699199,159020918
144,110,1,4072699199,159020918
144,112,1,4072699199,159020918
144,102,1,4072699199,159020918
144,100,2,4072699199,159020918
144,118,1,4072699199,159020918
144,96,1,4072699199,159020918
142,80,1,4072699199,159020918
142,108,1,4072699199,159020918
142,94,1,4072699199,159020918
142,120,1,4072699199,159020918
142,98,1,4072699199,159020918
142,122,4,4072699199,159020918
142,110,1,4072699199,159020918
142,88,1,4072699199,159020918
142,112,1,4072699199,159020918
142,100,3,4072699199,159020918
142,92,1,4072699199,159020918
142,106,1,4072699199,159020918
142,118,1,4072699199,159020918
142,104,1,4072699199,159020918
142,96,1,4072699199,159020918
140,108,1,4072699199,159020918
140,120,1,4072699199,159020918
140,122,3,4072699199,159020918
140,82,1,4072699199,159020918
140,90,1,4072699199,159020918
140,100,1,4072699199,159020918
140,86,2,4072699199,159020918
140,94,1,4072699199,159020918
140,84,1,4072699199,159020918
140,96,1,4072699199,159020918
100,148,2,4072699199,159020918
100,156,1,4072699199,159020918
148,98,2,4072699199,159020918
148,80,3,4072699199,159020918
148,100,1,4072699199,159020918
148,96,7,4072699199,159020918
178,98,2,4072699199,159020918
178,88,2,4072699199,159020918
178,90,3,4072699199,159020918
178,92,4,4072699199,159020918
178,86,3,4072699199,159020918
178,94,2,4072699199,159020918
178,84,2,4072699199,159020918
178,96,1,4072699199,159020918
98,146,1,4072699199,159020918
98,144,1,4072699199,159020918
98,78,1,4072699199,159020918
98,142,1,4072699199,159020918
98,156,1,4072699199,159020918
108,78,1,4072699199,159020918
74,82,1,4072699199,159020918
74,76,3,4072699199,159020918
74,80,1,4072699199,159020918
74,74,3,4072699199,159020918
74,140,3,4072699199,159020918
124,114,2,4072699199,159020918
124,80,1,4072699199,159020918
124,110,2,4072699199,159020918
124,112,1,4072699199,159020918
72,80,1,4072699199,159020918
72,142,4,4072699199,159020918
72,140,11,4072699199,159020918
72,78,1,4072699199,159020918
126,80,1,4072699199,159020918
126,108,2,4072699199,159020918
164,82,1,4072699199,159020918
164,98,1,4072699199,159020918
164,80,1,4072699199,159020918
164,88,4,4072699199,159020918
164,96,1,4072699199,159020918
90,78,1,4072699199,159020918
90,156,1,4072699199,159020918
166,82,5,4072699199,159020918
166,98,2,4072699199,159020918
166,80,1,4072699199,159020918
166,86,1,4072699199,159020918
166,88,2,4072699199,159020918
92,78,1,4072699199,159020918
92,156,1,4072699199,159020918
160,98,1,4072699199,159020918
160,88,4,4072699199,159020918
160,82,1,4072699199,159020918
160,80,2,4072699199,159020918
160,92,1,4072699199,159020918
160,86,1,4072699199,159020918
160,94,2,4072699199,159020918
160,84,1,4072699199,159020918
160,78,1,4072699199,159020918
94,78,1,4072699199,159020918
94,140,6,4072699199,159020918
94,156,1,4072699199,159020918
162,98,1,4072699199,159020918
162,88,5,4072699199,159020918
162,82,1,4072699199,159020918
162,80,3,4072699199,159020918
162,86,1,4072699199,159020918
162,94,1,4072699199,159020918
162,96,1,4072699199,159020918
78,140,1,4072699199,159020918
78,134,1,4072699199,159020918
78,114,1,4072699199,159020918
78,108,1,4072699199,159020918
78,110,1,4072699199,159020918
78,112,1,4072699199,159020918
78,78,1,4072699199,159020918
78,136,1,4072699199,159020918
120,80,1,4072699199,159020918
114,78,1,4072699199,159020918
122,114,3,4072699199,159020918
122,116,3,4072699199,159020918
122,112,1,4072699199,159020918
122,82,1,4072699199,159020918
122,80,11,4072699199,159020918
122,118,1,4072699199,159020918
130,108,1,4072699199,159020918
130,106,1,4072699199,159020918
130,84,1,4072699199,159020918
168,78,1,4072699199,159020918
168,76,10,4072699199,159020918
168,98,1,4072699199,159020918
168,88,2,4072699199,159020918
168,82,7,4072699199,159020918
168,90,2,4072699199,159020918
168,92,6,4072699199,159020918
168,86,5,4072699199,159020918
168,94,2,4072699199,159020918
168,84,1,4072699199,159020918
168,96,1,4072699199,159020918
150,146,1,4072699199,84772440
150,112,1,4072699199,84772440
150,86,3,4072699199,84772440
150,170,1,4072699199,84772440
152,144,1,4072699199,84772440
152,142,1,4072699199,84772440
152,82,2,4072699199,84772440
152,130,1,4072699199,84772440
152,168,1,4072699199,84772440
152,126,1,4072699199,84772440
152,128,1,4072699199,84772440
152,90,10,4072699199,84772440
152,92,10,4072699199,84772440
152,86,2,4072699199,84772440
152,94,2,4072699199,84772440
152,84,3,4072699199,84772440
152,96,1,4072699199,84772440
154,140,1,4072699199,84772440
154,98,2,4072699199,84772440
154,112,1,4072699199,84772440
154,120,1,4072699199,84772440
154,132,1,4072699199,84772440
154,88,4,4072699199,84772440
154,124,1,4072699199,84772440
154,136,1,4072699199,84772440
154,134,1,4072699199,84772440
154,82,7,4072699199,84772440
154,90,1,4072699199,84772440
154,80,1,4072699199,84772440
154,86,4,4072699199,84772440
154,100,1,4072699199,84772440
154,84,5,4072699199,84772440
154,96,2,4072699199,84772440
156,80,2,4072699199,84772440
156,120,1,4072699199,84772440
156,82,3,4072699199,84772440
156,88,1,4072699199,84772440
156,168,1,4072699199,84772440
156,112,1,4072699199,84772440
156,102,1,4072699199,84772440
156,100,33,4072699199,84772440
156,86,1,4072699199,84772440
156,118,1,4072699199,84772440
156,84,1,4072699199,84772440
158,116,1,4072699199,84772440
158,168,1,4072699199,84772440
158,112,2,4072699199,84772440
158,80,2,4072699199,84772440
158,86,1,4072699199,84772440
158,104,1,4072699199,84772440
158,78,1,4072699199,84772440
178,98,3,4072699199,84772440
178,168,1,4072699199,84772440
178,108,5,4072699199,84772440
178,94,4,4072699199,84772440
178,120,2,4072699199,84772440
178,114,3,4072699199,84772440
178,122,2,4072699199,84772440
178,116,5,4072699199,84772440
178,124,1,4072699199,84772440
178,110,2,4072699199,84772440
178,126,1,4072699199,84772440
178,112,3,4072699199,84772440
178,102,5,4072699199,84772440
178,176,1,4072699199,84772440
178,100,4,4072699199,84772440
178,92,5,4072699199,84772440
178,106,3,4072699199,84772440
178,118,5,4072699199,84772440
178,104,4,4072699199,84772440
178,170,1,4072699199,84772440
132,160,1,4072699199,84772440
132,170,1,4072699199,84772440
130,162,1,4072699199,84772440
130,170,1,4072699199,84772440
110,172,2,4072699199,84772440
134,82,2,4072699199,84772440
134,80,1,4072699199,84772440
134,160,1,4072699199,84772440
134,170,1,4072699199,84772440
100,174,1,4072699199,84772440
100,172,1,4072699199,84772440
176,126,1,4072699199,84772440
176,86,4,4072699199,84772440
176,102,18,4072699199,84772440
176,108,4,4072699199,84772440
176,94,9,4072699199,84772440
176,98,14,4072699199,84772440
176,122,2,4072699199,84772440
176,116,7,4072699199,84772440
176,124,2,4072699199,84772440
176,110,1,4072699199,84772440
176,88,3,4072699199,84772440
176,90,4,4072699199,84772440
176,128,2,4072699199,84772440
176,176,1,4072699199,84772440
176,100,24,4072699199,84772440
176,92,13,4072699199,84772440
176,106,7,4072699199,84772440
176,118,4,4072699199,84772440
176,104,8,4072699199,84772440
176,96,10,4072699199,84772440
174,92,5,4072699199,84772440
174,98,15,4072699199,84772440
174,86,6,4072699199,84772440
174,82,3,4072699199,84772440
174,84,2,4072699199,84772440
174,88,5,4072699199,84772440
174,94,11,4072699199,84772440
174,120,2,4072699199,84772440
174,114,1,4072699199,84772440
174,108,3,4072699199,84772440
174,116,5,4072699199,84772440
174,110,1,4072699199,84772440
174,112,1,4072699199,84772440
174,102,8,4072699199,84772440
174,90,7,4072699199,84772440
174,100,18,4072699199,84772440
174,174,1,4072699199,84772440
174,106,3,4072699199,84772440
174,118,2,4072699199,84772440
174,104,11,4072699199,84772440
174,96,10,4072699199,84772440
172,98,2,4072699199,84772440
172,86,4,4072699199,84772440
172,82,1,4072699199,84772440
172,84,2,4072699199,84772440
172,94,1,4072699199,84772440
172,114,1,4072699199,84772440
172,88,10,4072699199,84772440
172,110,2,4072699199,84772440
172,102,4,4072699199,84772440
172,90,1,4072699199,84772440
172,100,6,4072699199,84772440
172,92,1,4072699199,84772440
172,106,4,4072699199,84772440
172,172,2,4072699199,84772440
172,104,3,4072699199,84772440
172,96,3,4072699199,84772440
170,98,2,4072699199,84772440
170,86,2,4072699199,84772440
170,82,4,4072699199,84772440
170,94,1,4072699199,84772440
170,114,1,4072699199,84772440
170,88,1,4072699199,84772440
170,102,3,4072699199,84772440
170,100,4,4072699199,84772440
170,92,3,4072699199,84772440
170,106,1,4072699199,84772440
170,80,4,4072699199,84772440
170,84,2,4072699199,84772440
170,96,1,4072699199,84772440
138,82,1,4072699199,84772440
138,160,1,4072699199,84772440
138,84,1,4072699199,84772440
160,106,1,4072699199,84772440
160,114,1,4072699199,84772440
160,112,1,4072699199,84772440
160,82,1,4072699199,84772440
160,80,2,4072699199,84772440
160,86,1,4072699199,84772440
160,84,1,4072699199,84772440
160,170,1,4072699199,84772440
112,172,1,4072699199,84772440
112,170,1,4072699199,84772440
118,168,1,4072699199,84772440
118,172,1,4072699199,84772440
182,102,1,4072699199,84772440
182,98,2,4072699199,84772440
182,100,1,4072699199,84772440
182,174,1,4072699199,84772440
182,96,1,4072699199,84772440
180,94,1,4072699199,84772440
180,98,2,4072699199,84772440
180,178,2,4072699199,84772440
180,164,1,4072699199,84772440
180,100,1,4072699199,84772440
180,172,1,4072699199,84772440
180,104,1,4072699199,84772440
180,96,1,4072699199,84772440
104,172,1,4072699199,84772440
184,100,1,4072699199,84772440
128,162,1,4072699199,84772440
128,170,1,4072699199,84772440
146,152,1,4072699199,84772440
146,98,1,4072699199,84772440
146,112,1,4072699199,84772440
146,102,1,4072699199,84772440
146,90,1,4072699199,84772440
146,96,1,4072699199,84772440
146,86,1,4072699199,84772440
146,94,1,4072699199,84772440
146,104,1,4072699199,84772440
146,170,1,4072699199,84772440
144,152,1,4072699199,84772440
144,154,1,4072699199,84772440
144,86,2,4072699199,84772440
144,110,1,4072699199,84772440
144,106,1,4072699199,84772440
144,170,1,4072699199,84772440
142,156,1,4072699199,84772440
142,86,2,4072699199,84772440
142,170,1,4072699199,84772440
140,158,1,4072699199,84772440
140,84,2,4072699199,84772440
140,170,1,4072699199,84772440
148,150,1,4072699199,84772440
148,148,1,4072699199,84772440
148,88,1,4072699199,84772440
148,112,1,4072699199,84772440
148,86,2,4072699199,84772440
148,170,1,4072699199,84772440
120,166,1,4072699199,84772440
120,172,1,4072699199,84772440
98,172,8,4072699199,84772440
122,164,1,4072699199,84772440
124,164,1,4072699199,84772440
124,172,1,4072699199,84772440
126,164,1,4072699199,84772440
126,170,1,4072699199,84772440
164,98,1,4072699199,84772440
164,114,1,4072699199,84772440
164,112,1,4072699199,84772440
164,82,3,4072699199,84772440
164,80,1,4072699199,84772440
164,96,1,4072699199,84772440
164,106,1,4072699199,84772440
164,170,1,4072699199,84772440
166,114,1,4072699199,84772440
166,112,1,4072699199,84772440
166,82,12,4072699199,84772440
166,96,1,4072699199,84772440
166,106,1,4072699199,84772440
166,84,1,4072699199,84772440
166,170,1,4072699199,84772440
106,172,2,4072699199,84772440
162,114,1,4072699199,84772440
162,112,1,4072699199,84772440
162,82,1,4072699199,84772440
162,80,1,4072699199,84772440
162,96,4,4072699199,84772440
162,106,1,4072699199,84772440
162,170,1,4072699199,84772440
114,172,1,4072699199,84772440
114,170,1,4072699199,84772440
108,172,1,4072699199,84772440
116,168,1,4072699199,84772440
116,172,1,4072699199,84772440
168,98,1,4072699199,84772440
168,102,1,4072699199,84772440
168,94,1,4072699199,84772440
168,114,1,4072699199,84772440
168,110,1,4072699199,84772440
168,82,2,4072699199,84772440
168,80,3,4072699199,84772440
168,92,6,4072699199,84772440
168,106,1,4072699199,84772440
168,172,1,4072699199,84772440
168,84,1,4072699199,84772440
102,174,1,4072699199,84772440
102,172,1,4072699199,84772440
136,82,1,4072699199,84772440
136,160,1,4072699199,84772440
136,170,1,4072699199,84772440
150,120,1,4072699199,100471531
150,76,1,4072699199,100471531
150,110,5,4072699199,100471531
150,96,1,4072699199,100471531
150,106,2,4072699199,100471531
150,170,1,4072699199,100471531
152,108,3,4072699199,100471531
152,168,1,4072699199,100471531
152,110,3,4072699199,100471531
152,82,2,4072699199,100471531
152,100,1,4072699199,100471531
152,96,1,4072699199,100471531
152,106,2,4072699199,100471531
152,118,1,4072699199,100471531
152,84,3,4072699199,100471531
152,78,1,4072699199,100471531
154,80,1,4072699199,100471531
154,86,3,4072699199,100471531
154,88,1,4072699199,100471531
154,82,2,4072699199,100471531
154,108,2,4072699199,100471531
154,168,1,4072699199,100471531
154,84,5,4072699199,100471531
154,102,1,4072699199,100471531
154,100,2,4072699199,100471531
154,106,1,4072699199,100471531
154,118,1,4072699199,100471531
154,104,3,4072699199,100471531
156,78,2,4072699199,100471531
156,84,2,4072699199,100471531
156,88,2,4072699199,100471531
156,94,1,4072699199,100471531
156,98,3,4072699199,100471531
156,108,3,4072699199,100471531
156,116,1,4072699199,100471531
156,110,1,4072699199,100471531
156,112,1,4072699199,100471531
156,102,5,4072699199,100471531
156,90,4,4072699199,100471531
156,166,1,4072699199,100471531
156,92,2,4072699199,100471531
156,86,4,4072699199,100471531
156,100,4,4072699199,100471531
156,104,2,4072699199,100471531
156,96,2,4072699199,100471531
158,98,4,4072699199,100471531
158,86,8,4072699199,100471531
158,88,1,4072699199,100471531
158,94,3,4072699199,100471531
158,114,1,4072699199,100471531
158,108,1,4072699199,100471531
158,110,2,4072699199,100471531
158,112,4,4072699199,100471531
158,102,2,4072699199,100471531
158,166,1,4072699199,100471531
158,92,2,4072699199,100471531
158,106,2,4072699199,100471531
158,100,6,4072699199,100471531
158,104,1,4072699199,100471531
158,96,3,4072699199,100471531
178,170,1,4072699199,100471531
178,92,2,4072699199,100471531
178,94,2,4072699199,100471531
178,90,4,4072699199,100471531
178,100,2,4072699199,100471531
178,174,1,4072699199,100471531
178,172,1,4072699199,100471531
178,96,2,4072699199,100471531
132,152,1,4072699199,100471531
132,154,1,4072699199,100471531
132,86,3,4072699199,100471531
132,148,1,4072699199,100471531
132,108,1,4072699199,100471531
132,106,2,4072699199,100471531
132,104,2,4072699199,100471531
132,170,1,4072699199,100471531
130,156,1,4072699199,100471531
130,108,4,4072699199,100471531
130,110,2,4072699199,100471531
130,112,3,4072699199,100471531
130,106,1,4072699199,100471531
130,170,1,4072699199,100471531
110,166,1,4072699199,100471531
110,168,2,4072699199,100471531
134,146,1,4072699199,100471531
134,86,3,4072699199,100471531
134,88,1,4072699199,100471531
134,148,1,4072699199,100471531
134,98,1,4072699199,100471531
134,108,1,4072699199,100471531
134,102,2,4072699199,100471531
134,96,1,4072699199,100471531
134,106,1,4072699199,100471531
134,170,1,4072699199,100471531
100,168,1,4072699199,100471531
100,170,2,4072699199,100471531
176,98,1,4072699199,100471531
176,88,2,4072699199,100471531
176,168,1,4072699199,100471531
176,102,1,4072699199,100471531
176,90,5,4072699199,100471531
176,100,1,4072699199,100471531
176,92,2,4072699199,100471531
176,86,1,4072699199,100471531
176,94,3,4072699199,100471531
176,166,1,4072699199,100471531
176,96,2,4072699199,100471531
174,98,3,4072699199,100471531
174,86,2,4072699199,100471531
174,88,4,4072699199,100471531
174,94,1,4072699199,100471531
174,114,1,4072699199,100471531
174,108,1,4072699199,100471531
174,116,2,4072699199,100471531
174,110,2,4072699199,100471531
174,112,2,4072699199,100471531
174,164,1,4072699199,100471531
174,90,3,4072699199,100471531
174,100,4,4072699199,100471531
174,92,6,4072699199,100471531
174,106,1,4072699199,100471531
174,102,2,4072699199,100471531
174,104,1,4072699199,100471531
174,96,2,4072699199,100471531
172,98,2,4072699199,100471531
172,86,1,4072699199,100471531
172,88,6,4072699199,100471531
172,114,3,4072699199,100471531
172,108,2,4072699199,100471531
172,116,1,4072699199,100471531
172,110,1,4072699199,100471531
172,112,1,4072699199,100471531
172,164,1,4072699199,100471531
172,90,10,4072699199,100471531
172,100,14,4072699199,100471531
172,92,14,4072699199,100471531
172,102,5,4072699199,100471531
172,94,2,4072699199,100471531
172,104,1,4072699199,100471531
170,98,9,4072699199,100471531
170,114,1,4072699199,100471531
170,108,1,4072699199,100471531
170,104,8,4072699199,100471531
170,102,4,4072699199,100471531
170,90,3,4072699199,100471531
170,100,22,4072699199,100471531
170,92,4,4072699199,100471531
170,106,5,4072699199,100471531
170,94,7,4072699199,100471531
170,162,1,4072699199,100471531
170,96,5,4072699199,100471531
138,142,1,4072699199,100471531
138,140,1,4072699199,100471531
138,108,1,4072699199,100471531
138,88,1,4072699199,100471531
138,90,1,4072699199,100471531
138,100,1,4072699199,100471531
138,170,1,4072699199,100471531
160,98,4,4072699199,100471531
160,86,8,4072699199,100471531
160,114,1,4072699199,100471531
160,88,2,4072699199,100471531
160,84,3,4072699199,100471531
160,112,2,4072699199,100471531
160,100,3,4072699199,100471531
160,106,2,4072699199,100471531
160,94,2,4072699199,100471531
160,104,2,4072699199,100471531
160,96,1,4072699199,100471531
112,168,1,4072699199,100471531
118,164,1,4072699199,100471531
118,168,1,4072699199,100471531
118,162,1,4072699199,100471531
182,98,3,4072699199,100471531
182,96,2,4072699199,100471531
182,94,1,4072699199,100471531
182,178,1,4072699199,100471531
180,98,2,4072699199,100471531
180,176,1,4072699199,100471531
180,100,1,4072699199,100471531
180,92,2,4072699199,100471531
180,94,1,4072699199,100471531
180,96,2,4072699199,100471531
104,168,3,4072699199,100471531
128,108,2,4072699199,100471531
128,156,1,4072699199,100471531
128,86,2,4072699199,100471531
128,170,1,4072699199,100471531
146,120,1,4072699199,100471531
146,110,2,4072699199,100471531
146,112,2,4072699199,100471531
146,100,1,4072699199,100471531
146,78,1,4072699199,100471531
146,170,1,4072699199,100471531
144,120,1,4072699199,100471531
144,98,1,4072699199,100471531
144,108,1,4072699199,100471531
144,110,1,4072699199,100471531
144,80,1,4072699199,100471531
144,100,1,4072699199,100471531
144,170,1,4072699199,100471531
142,108,1,4072699199,100471531
142,82,1,4072699199,100471531
142,122,1,4072699199,100471531
142,102,1,4072699199,100471531
142,100,1,4072699199,100471531
142,106,1,4072699199,100471531
142,104,1,4072699199,100471531
142,170,1,4072699199,100471531
140,122,1,4072699199,100471531
140,132,1,4072699199,100471531
140,108,1,4072699199,100471531
140,124,1,4072699199,100471531
140,136,1,4072699199,100471531
140,126,1,4072699199,100471531
140,134,1,4072699199,100471531
140,128,1,4072699199,100471531
140,100,1,4072699199,100471531
140,138,1,4072699199,100471531
140,86,1,4072699199,100471531
140,84,1,4072699199,100471531
148,120,1,4072699199,100471531
148,98,1,4072699199,100471531
148,108,2,4072699199,100471531
148,110,2,4072699199,100471531
148,112,1,4072699199,100471531
148,100,1,4072699199,100471531
148,78,1,4072699199,100471531
148,170,1,4072699199,100471531
120,160,1,4072699199,100471531
120,168,1,4072699199,100471531
122,160,1,4072699199,100471531
122,170,1,4072699199,100471531
124,158,1,4072699199,100471531
124,112,1,4072699199,100471531
124,110,3,4072699199,100471531
124,170,1,4072699199,100471531
126,110,1,4072699199,100471531
126,158,1,4072699199,100471531
126,88,2,4072699199,100471531
126,108,2,4072699199,100471531
126,90,1,4072699199,100471531
164,98,14,4072699199,100471531
164,88,7,4072699199,100471531
164,112,1,4072699199,100471531
164,164,1,4072699199,100471531
164,100,4,4072699199,100471531
164,86,2,4072699199,100471531
164,104,1,4072699199,100471531
164,96,2,4072699199,100471531
166,98,14,4072699199,100471531
166,88,6,4072699199,100471531
166,112,1,4072699199,100471531
