hero_id,num_matches_picked,num_matches_won,matches_won_perc,ancient_kills,buyback_count,camps_stacked,courier_kills,creeps_stacked,deaths,denies,hero_damage,hero_healing,hero_kills,kills,lane_kills,necronomicon_kills,neutral_kills,observer_kills,observer_uses,roshan_kills,rune_pickups,sentry_kills,sentry_uses,total_gold,total_xp,tower_damage,tower_kills,attack_type,id,localized_name,name,primary_attr,roles,carry,disabler,durable,escape,initiator,jungler,nuker,pusher,support,num_matches_banned,sum_pickbans
37,141,74,0.524822695035461,0.8297872340425532,0.5673758865248227,1.375886524822695,0.0070921985815602835,4.51063829787234,6.23404255319149,3.5319148936170213,13315.496453900709,7066.41134751773,2.9290780141843973,2.9290780141843973,36.98581560283688,0.3971631205673759,9.134751773049645,2.773049645390071,7.914893617021277,0.02127659574468085,3.425531914893617,2.0425531914893615,6.468085106382978,10949.36170212766,16032.617021276596,582.8297872340426,0.2695035460992908,Ranged,37,Warlock,npc_dota_hero_warlock,int,support;initiator;disabler,0,1,0,0,1,0,0,0,1,112,253
38,155,79,0.5096774193548387,4.425806451612903,0.5806451612903226,0.9354838709677419,0.08387096774193549,2.464516129032258,5.980645161290322,7.922580645161291,14689.354838709678,182.21935483870968,4.116129032258065,4.116129032258065,131.05806451612904,0.12258064516129032,47.535483870967745,0.7290322580645161,0.41935483870967744,0.14193548387096774,5.625806451612903,0.7870967741935484,0.2,15819.354838709678,19362.27741935484,1791.3290322580644,0.9354838709677419,Melee,38,Beastmaster,npc_dota_hero_beastmaster,str,initiator;disabler;durable;nuker,0,1,1,0,1,0,1,0,0,170,325
39,44,22,0.5,6.295454545454546,0.5454545454545454,0.5,0.11363636363636363,1.1363636363636365,3.5681818181818183,17.40909090909091,25290.75,72.56818181818181,9.704545454545455,9.727272727272727,213.02272727272728,0.3181818181818182,66.18181818181819,0.5909090909090909,0.4090909090909091,0.3181818181818182,11.5,0.2727272727272727,0.13636363636363635,21614.18181818182,23105.590909090908,1922.6818181818182,1.0909090909090908,Ranged,39,Queen of Pain,npc_dota_hero_queenofpain,int,carry;nuker;escape,1,0,0,1,0,0,1,0,0,22,66
40,53,30,0.5660377358490566,9.452830188679245,0.6037735849056604,1.150943396226415,0.03773584905660377,2.5849056603773586,6.0754716981132075,12.49056603773585,26220.188679245282,293.188679245283,3.9245283018867925,3.8679245283018866,162.35849056603774,0.09433962264150944,51.83018867924528,0.7735849056603774,0.3584905660377358,0.16981132075471697,3.641509433962264,1.0754716981132075,0.33962264150943394,18704.43396226415,17738.67924528302,1815.6415094339623,0.9056603773584906,Ranged,40,Venomancer,npc_dota_hero_venomancer,agi,support;nuker;initiator;pusher;disabler,0,1,0,0,1,0,1,1,1,50,103
41,75,44,0.5866666666666667,22.386666666666667,0.4666666666666667,0.3333333333333333,0.06666666666666667,0.88,3.68,17.08,17040.18666666667,19.466666666666665,7.613333333333333,7.613333333333333,188.6,0.013333333333333334,92.70666666666666,0.4533333333333333,0.10666666666666667,0.52,7.92,0.5866666666666667,0.04,21879.333333333332,23784.97333333333,2856.8933333333334,1.8,Melee,41,Faceless Void,npc_dota_hero_faceless_void,agi,carry;initiator;disabler;escape;durable,1,1,1,1,1,0,0,0,0,110,185
42,74,36,0.4864864864864865,10.31081081081081,0.5405405405405406,0.527027027027027,0.02702702702702703,1.4189189189189189,5.1891891891891895,10.22972972972973,16460.41891891892,3264.175675675676,5.0675675675675675,5.0675675675675675,153.43243243243242,0.06756756756756757,69.05405405405405,0.7162162162162162,0.5405405405405406,0.35135135135135137,4.95945945945946,0.7432432432432432,0.4189189189189189,18401.675675675677,19656.08108108108,2910.7972972972975,1.2432432432432432,Melee,42,Wraith King,npc_dota_hero_skeleton_king,str,carry;support;durable;disabler;initiator,1,1,1,0,1,0,0,0,1,67,141
43,147,68,0.46258503401360546,4.170068027210885,0.46258503401360546,1.1360544217687074,0.0,2.925170068027211,4.523809523809524,13.428571428571429,21157.52380952381,16.312925170068027,7.197278911564626,7.1768707482993195,190.5374149659864,0.2925170068027211,49.34013605442177,0.46258503401360546,0.24489795918367346,0.3945578231292517,5.068027210884353,0.36054421768707484,0.10884353741496598,19472.319727891158,20968.551020408162,3667.4421768707484,1.9727891156462585,Ranged,43,Death Prophet,npc_dota_hero_death_prophet,int,carry;pusher;nuker;disabler,1,1,0,0,0,0,1,1,0,196,343
44,18,8,0.4444444444444444,25.27777777777778,0.6111111111111112,0.4444444444444444,0.0,0.7777777777777778,5.166666666666667,17.0,23619.5,7.888888888888889,8.666666666666666,8.666666666666666,199.11111111111111,0.0,92.66666666666667,0.8333333333333334,0.1111111111111111,0.6111111111111112,3.6666666666666665,0.6666666666666666,0.1111111111111111,21789.944444444445,22301.833333333332,3244.222222222222,2.5555555555555554,Melee,44,Phantom Assassin,npc_dota_hero_phantom_assassin,agi,carry;escape,1,0,0,1,0,0,0,0,0,7,25
45,65,29,0.4461538461538462,1.5846153846153845,0.6461538461538462,0.6153846153846154,0.015384615384615385,1.353846153846154,5.8307692307692305,9.415384615384616,25056.076923076922,767.8461538461538,6.446153846153846,6.3538461538461535,170.4,0.13846153846153847,32.10769230769231,0.6307692307692307,0.8615384615384616,0.07692307692307693,6.707692307692308,0.47692307692307695,0.8153846153846154,18600.323076923076,20516.092307692306,5140.876923076923,2.3230769230769233,Ranged,45,Pugna,npc_dota_hero_pugna,int,nuker;pusher,0,0,0,0,0,0,1,1,0,109,174
46,76,45,0.5921052631578947,43.671052631578945,0.5789473684210527,1.868421052631579,0.09210526315789473,6.2894736842105265,3.9210526315789473,21.210526315789473,24594.86842105263,0.0,8.592105263157896,8.631578947368421,262.8421052631579,0.21052631578947367,114.34210526315789,0.5394736842105263,0.42105263157894735,0.6052631578947368,5.565789473684211,1.394736842105263,0.7105263157894737,26259.644736842107,25704.63157894737,3799.9473684210525,2.1052631578947367,Ranged,46,Templar Assassin,npc_dota_hero_templar_assassin,agi,carry;escape,1,0,0,1,0,0,0,0,0,95,171
