account_id,ehandle,entityleft,match_id,player_slot,slot,time,type,x,y,z
73562326,14894523,True,4070356125,129,6,1727,obs_left_log,86,130,130
73562326,4833470,False,4070356125,129,6,67,sen_log,106,158,130
73562326,9192553,False,4070356125,129,6,692,sen_log,80,152,130
73562326,4833470,True,4070356125,129,6,434,sen_left_log,106,158,130
73562326,9192553,True,4070356125,129,6,1059,sen_left_log,80,152,130
87285329,2081193,False,4070356125,130,7,-54,obs_log,156,86,130
87285329,2081193,True,4070356125,130,7,314,obs_left_log,156,86,130
86698277,5768558,False,4070356125,131,8,801,sen_log,100,174,130
86698277,5768558,True,4070356125,131,8,1168,sen_left_log,100,174,130
86727555,16041228,False,4070356125,132,9,519,obs_log,156,80,130
86727555,5883132,False,4070356125,132,9,774,obs_log,136,94,130
86727555,14828987,False,4070356125,132,9,854,obs_log,118,92,132
86727555,11011365,False,4070356125,132,9,1025,obs_log,104,156,130
86727555,15418509,False,4070356125,132,9,1662,obs_log,104,154,130
86727555,2098222,False,4070356125,132,9,1677,obs_log,90,134,130
86727555,16041228,True,4070356125,132,9,889,obs_left_log,156,80,130
86727555,14828987,True,4070356125,132,9,1104,obs_left_log,118,92,132
86727555,5883132,True,4070356125,132,9,1144,obs_left_log,136,94,130
86727555,11011365,True,4070356125,132,9,1395,obs_left_log,104,156,130
86727555,14157150,False,4070356125,132,9,291,sen_log,172,96,130
86727555,8979513,False,4070356125,132,9,426,sen_log,172,94,130
86727555,11060316,False,4070356125,132,9,862,sen_log,116,104,130
86727555,11470175,False,4070356125,132,9,961,sen_log,122,120,130
86727555,9242006,False,4070356125,132,9,1018,sen_log,126,144,130
86727555,4932824,False,4070356125,132,9,1281,sen_log,130,132,130
86727555,8324326,False,4070356125,132,9,1297,sen_log,116,114,130
86727555,16729466,False,4070356125,132,9,1312,sen_log,108,130,130
86727555,6407361,False,4070356125,132,9,1476,sen_log,168,126,130
86727555,5669726,False,4070356125,132,9,1483,sen_log,174,134,130
86727555,5276407,False,4070356125,132,9,1625,sen_log,164,150,130
86727555,2769638,False,4070356125,132,9,1649,sen_log,128,144,130
86727555,14157150,True,4070356125,132,9,302,sen_left_log,172,96,130
86727555,8979513,True,4070356125,132,9,796,sen_left_log,172,94,130
86727555,11060316,True,4070356125,132,9,1115,sen_left_log,116,104,130
86727555,11470175,True,4070356125,132,9,1332,sen_left_log,122,120,130
86727555,9242006,True,4070356125,132,9,1388,sen_left_log,126,144,130
86727555,4932824,True,4070356125,132,9,1652,sen_left_log,130,132,130
86727555,8324326,True,4070356125,132,9,1667,sen_left_log,116,114,130
86727555,16729466,True,4070356125,132,9,1682,sen_left_log,108,130,130
82262664,1508358,False,4070423361,0,0,414,obs_log,84,170,130
82262664,15417417,False,4070423361,0,0,434,obs_log,120,136,130
82262664,16138476,False,4070423361,0,0,628,obs_log,142,104,130
82262664,5244160,False,4070423361,0,0,740,obs_log,86,144,132
82262664,12567616,False,4070423361,0,0,771,obs_log,112,174,130
82262664,5932268,False,4070423361,0,0,787,obs_log,120,136,130
82262664,2655501,False,4070423361,0,0,927,obs_log,152,124,130
82262664,8094743,False,4070423361,0,0,1228,obs_log,144,116,128
82262664,6702106,False,4070423361,0,0,1263,obs_log,130,150,130
82262664,6226148,False,4070423361,0,0,1272,obs_log,136,164,132
82262664,10323618,False,4070423361,0,0,1384,obs_log,154,160,130
82262664,1492677,False,4070423361,0,0,1533,obs_log,158,138,130
82262664,16041188,False,4070423361,0,0,1694,obs_log,166,150,130
82262664,1508358,True,4070423361,0,0,780,obs_left_log,84,170,130
82262664,15417417,True,4070423361,0,0,800,obs_left_log,120,136,130
82262664,5244160,True,4070423361,0,0,952,obs_left_log,86,144,132
82262664,16138476,True,4070423361,0,0,994,obs_left_log,142,104,130
82262664,2655501,True,4070423361,0,0,1108,obs_left_log,152,124,130
82262664,12567616,True,4070423361,0,0,1137,obs_left_log,112,174,130
82262664,5932268,True,4070423361,0,0,1153,obs_left_log,120,136,130
82262664,10323618,True,4070423361,0,0,1410,obs_left_log,154,160,130
82262664,8094743,True,4070423361,0,0,1594,obs_left_log,144,116,128
82262664,6702106,True,4070423361,0,0,1629,obs_left_log,130,150,130
82262664,6226148,True,4070423361,0,0,1635,obs_left_log,136,164,132
82262664,1852701,False,4070423361,0,0,736,sen_log,90,140,130
82262664,13353988,False,4070423361,0,0,854,sen_log,116,132,128
82262664,8815114,False,4070423361,0,0,1242,sen_log,124,138,130
82262664,2015986,False,4070423361,0,0,1293,sen_log,110,114,130
82262664,7831993,False,4070423361,0,0,1298,sen_log,98,116,130
82262664,15746440,False,4070423361,0,0,1423,sen_log,130,130,130
82262664,6440460,False,4070423361,0,0,1463,sen_log,108,130,130
82262664,16614487,False,4070423361,0,0,1527,sen_log,150,120,130
82262664,11879622,False,4070423361,0,0,1628,sen_log,168,122,132
82262664,7407273,False,4070423361,0,0,1695,sen_log,164,150,130
82262664,14336237,False,4070423361,0,0,1736,sen_log,160,154,130
82262664,1852701,True,4070423361,0,0,1102,sen_left_log,90,140,130
82262664,13353988,True,4070423361,0,0,1220,sen_left_log,116,132,128
82262664,8815114,True,4070423361,0,0,1608,sen_left_log,124,138,130
82262664,2015986,True,4070423361,0,0,1659,sen_left_log,110,114,130
82262664,7831993,True,4070423361,0,0,1663,sen_left_log,98,116,130
82262664,15746440,True,4070423361,0,0,1789,sen_left_log,130,130,130
72312627,5407981,False,4070423361,4,4,756,sen_log,104,120,130
72312627,5407981,True,4070423361,4,4,1123,sen_left_log,104,120,130
221666230,13632794,False,4070423361,128,5,303,obs_log,126,112,130
221666230,13632794,True,4070423361,128,5,670,obs_left_log,126,112,130
221666230,15336583,False,4070423361,128,5,1399,sen_log,156,164,130
221666230,15336583,True,4070423361,128,5,1765,sen_left_log,156,164,130
73562326,1868207,False,4070423361,129,6,-33,obs_log,154,82,130
73562326,15565010,False,4070423361,129,6,448,obs_log,76,154,130
73562326,4965647,False,4070423361,129,6,622,obs_log,94,118,132
73562326,10192305,False,4070423361,129,6,753,obs_log,116,108,130
73562326,10306726,False,4070423361,129,6,766,obs_log,134,98,130
73562326,14074193,False,4070423361,129,6,949,obs_log,88,152,130
73562326,14287085,False,4070423361,129,6,1120,obs_log,114,126,130
73562326,8128223,False,4070423361,129,6,1337,obs_log,128,148,130
73562326,1868207,True,4070423361,129,6,337,obs_left_log,154,82,130
73562326,15565010,True,4070423361,129,6,818,obs_left_log,76,154,130
73562326,4965647,True,4070423361,129,6,992,obs_left_log,94,118,132
73562326,10192305,True,4070423361,129,6,1123,obs_left_log,116,108,130
73562326,10306726,True,4070423361,129,6,1137,obs_left_log,134,98,130
73562326,14074193,True,4070423361,129,6,1319,obs_left_log,88,152,130
73562326,14287085,True,4070423361,129,6,1490,obs_left_log,114,126,130
73562326,8128223,True,4070423361,129,6,1707,obs_left_log,128,148,130
73562326,8930683,False,4070423361,129,6,259,sen_log,98,170,130
73562326,1459213,False,4070423361,129,6,743,sen_log,166,122,132
73562326,15123461,False,4070423361,129,6,826,sen_log,156,86,130
73562326,12371145,False,4070423361,129,6,943,sen_log,86,144,132
73562326,5178691,False,4070423361,129,6,1118,sen_log,110,130,130
73562326,4523176,False,4070423361,129,6,1530,sen_log,86,142,132
73562326,7079503,False,4070423361,129,6,1551,sen_log,102,156,130
73562326,4507229,False,4070423361,129,6,1627,sen_log,136,162,132
73562326,8930683,True,4070423361,129,6,629,sen_left_log,98,170,130
73562326,1459213,True,4070423361,129,6,1113,sen_left_log,166,122,132
73562326,15123461,True,4070423361,129,6,1196,sen_left_log,156,86,130
73562326,12371145,True,4070423361,129,6,1313,sen_left_log,86,144,132
73562326,5178691,True,4070423361,129,6,1476,sen_left_log,110,130,130
86727555,8078709,False,4070423361,132,9,258,obs_log,154,114,130
86727555,7816614,False,4070423361,132,9,1168,obs_log,88,136,130
86727555,13713625,False,4070423361,132,9,1309,obs_log,134,96,130
86727555,4473897,False,4070423361,132,9,1587,obs_log,120,166,130
86727555,8078709,True,4070423361,132,9,628,obs_left_log,154,114,130
86727555,7816614,True,4070423361,132,9,1538,obs_left_log,88,136,130
86727555,13713625,True,4070423361,132,9,1679,obs_left_log,134,96,130
86727555,8782267,False,4070423361,132,9,640,sen_log,172,102,130
86727555,15843532,False,4070423361,132,9,1028,sen_log,154,120,130
86727555,2770668,False,4070423361,132,9,1257,sen_log,156,130,130
86727555,5375852,False,4070423361,132,9,1460,sen_log,166,122,132
86727555,4293730,False,4070423361,132,9,1552,sen_log,154,148,130
86727555,8848743,False,4070423361,132,9,1652,sen_log,130,152,130
86727555,6095109,False,4070423361,132,9,1692,sen_log,170,154,130
86727555,8782267,True,4070423361,132,9,1010,sen_left_log,172,102,130
86727555,15843532,True,4070423361,132,9,1398,sen_left_log,154,120,130
86727555,2770668,True,4070423361,132,9,1627,sen_left_log,156,130,130
86727555,5375852,True,4070423361,132,9,1640,sen_left_log,166,122,132
86727555,6095109,True,4070423361,132,9,1715,sen_left_log,170,152,130
106863163,10895589,False,4070500759,1,1,-59,obs_log,118,124,130
106863163,12027092,False,4070500759,1,1,402,obs_log,122,120,130
106863163,10895589,True,4070500759,1,1,306,obs_left_log,118,124,130
106863163,12027092,True,4070500759,1,1,768,obs_left_log,122,120,130
94296097,1656163,False,4070500759,2,2,244,obs_log,96,158,130
94296097,16515779,False,4070500759,2,2,561,obs_log,122,152,130
94296097,5309753,False,4070500759,2,2,730,obs_log,160,110,130
94296097,6014395,False,4070500759,2,2,761,obs_log,124,156,130
94296097,16400908,False,4070500759,2,2,783,obs_log,122,128,130
94296097,7111709,False,4070500759,2,2,1000,obs_log,102,156,130
94296097,11731698,False,4070500759,2,2,1152,obs_log,150,104,130
94296097,7783646,False,4070500759,2,2,1239,obs_log,154,82,130
94296097,10404078,False,4070500759,2,2,1413,obs_log,130,166,130
94296097,11895940,False,4070500759,2,2,1541,obs_log,160,138,130
94296097,13714567,False,4070500759,2,2,1677,obs_log,160,102,130
94296097,12861968,False,4070500759,2,2,1847,obs_log,114,152,130
94296097,11306340,False,4070500759,2,2,2111,obs_log,134,162,132
94296097,2852258,False,4070500759,2,2,2117,obs_log,136,146,130
94296097,8651974,False,4070500759,2,2,2266,obs_log,94,116,132
94296097,13010282,False,4070500759,2,2,2332,obs_log,144,128,130
94296097,1656163,True,4070500759,2,2,611,obs_left_log,96,158,130
94296097,16515779,True,4070500759,2,2,928,obs_left_log,122,152,130
94296097,5309753,True,4070500759,2,2,1098,obs_left_log,160,110,130
94296097,6014395,True,4070500759,2,2,1128,obs_left_log,124,156,130
94296097,16400908,True,4070500759,2,2,1150,obs_left_log,122,128,130
94296097,7111709,True,4070500759,2,2,1158,obs_left_log,102,156,130
94296097,11731698,True,4070500759,2,2,1519,obs_left_log,150,104,130
94296097,7783646,True,4070500759,2,2,1605,obs_left_log,154,82,130
94296097,10404078,True,4070500759,2,2,1779,obs_left_log,130,166,130
94296097,11895940,True,4070500759,2,2,1909,obs_left_log,160,138,130
94296097,13714567,True,4070500759,2,2,2044,obs_left_log,160,102,130
94296097,12861968,True,4070500759,2,2,2214,obs_left_log,114,152,130
94296097,4079856,False,4070500759,2,2,657,sen_log,124,130,130
94296097,5457256,False,4070500759,2,2,710,sen_log,146,100,130
94296097,14304430,False,4070500759,2,2,834,sen_log,90,138,130
94296097,4736071,False,4070500759,2,2,876,sen_log,106,154,130
94296097,9782751,False,4070500759,2,2,883,sen_log,120,140,130
94296097,1770902,False,4070500759,2,2,948,sen_log,100,118,130
94296097,9504194,False,4070500759,2,2,1095,sen_log,110,130,130
94296097,16106178,False,4070500759,2,2,1151,sen_log,146,100,130
94296097,1262020,False,4070500759,2,2,1241,sen_log,150,82,130
94296097,10159579,False,4070500759,2,2,1409,sen_log,120,170,130
94296097,8880879,False,4070500759,2,2,1451,sen_log,106,122,130
94296097,13665383,False,4070500759,2,2,1454,sen_log,110,130,130
94296097,3015342,False,4070500759,2,2,1536,sen_log,166,120,132
94296097,1426460,False,4070500759,2,2,1539,sen_log,156,130,130
94296097,7701590,False,4070500759,2,2,1642,sen_log,122,80,130
94296097,15533068,False,4070500759,2,2,1678,sen_log,160,102,130
94296097,1721633,False,4070500759,2,2,1847,sen_log,112,154,130
94296097,197693,False,4070500759,2,2,1886,sen_log,104,96,130
94296097,2834673,False,4070500759,2,2,2058,sen_log,114,80,130
94296097,11764996,False,4070500759,2,2,2063,sen_log,120,92,132
94296097,10371789,False,4070500759,2,2,2264,sen_log,94,116,132
94296097,10715324,False,4070500759,2,2,2363,sen_log,162,158,130
94296097,9782751,True,4070500759,2,2,961,sen_left_log,120,140,130
94296097,4079856,True,4070500759,2,2,1024,sen_left_log,124,130,130
94296097,5457256,True,4070500759,2,2,1077,sen_left_log,146,100,130
94296097,4736071,True,4070500759,2,2,1159,sen_left_log,106,154,130
94296097,14304430,True,4070500759,2,2,1202,sen_left_log,90,138,130
94296097,1770902,True,4070500759,2,2,1315,sen_left_log,100,118,130
94296097,9504194,True,4070500759,2,2,1402,sen_left_log,110,130,130
94296097,16106178,True,4070500759,2,2,1517,sen_left_log,146,100,130
94296097,1262020,True,4070500759,2,2,1607,sen_left_log,150,82,130
94296097,10159579,True,4070500759,2,2,1777,sen_left_log,120,170,130
94296097,8880879,True,4070500759,2,2,1818,sen_left_log,106,122,130
94296097,13665383,True,4070500759,2,2,1821,sen_left_log,110,130,130
94296097,3015342,True,4070500759,2,2,1903,sen_left_log,166,120,132
94296097,1426460,True,4070500759,2,2,1907,sen_left_log,156,130,130
94296097,7701590,True,4070500759,2,2,1973,sen_left_log,122,80,130
94296097,15533068,True,4070500759,2,2,2044,sen_left_log,160,102,130
94296097,1721633,True,4070500759,2,2,2213,sen_left_log,112,154,130
94296097,197693,True,4070500759,2,2,2252,sen_left_log,104,96,130
101695162,2557240,False,4070500759,3,3,213,obs_log,168,100,130
101695162,2557240,True,4070500759,3,3,580,obs_left_log,168,100,130
101695162,6980287,False,4070500759,3,3,917,sen_log,108,110,130
101695162,2344120,False,4070500759,3,3,1439,sen_log,96,88,130
101695162,8487675,False,4070500759,3,3,1773,sen_log,136,84,130
101695162,14992167,False,4070500759,3,3,1779,sen_log,124,94,130
101695162,6980287,True,4070500759,3,3,1284,sen_left_log,108,110,130
101695162,2344120,True,4070500759,3,3,1806,sen_left_log,96,88,130
101695162,14992167,True,4070500759,3,3,1859,sen_left_log,124,94,130
101695162,8487675,True,4070500759,3,3,2140,sen_left_log,136,84,130
134556694,6816278,False,4070500759,128,5,832,obs_log,122,138,130
134556694,8357359,False,4070500759,128,5,842,obs_log,136,120,130
134556694,3572747,False,4070500759,128,5,851,obs_log,130,106,130
134556694,1687767,False,4070500759,128,5,990,obs_log,118,174,130
134556694,14615253,False,4070500759,128,5,1177,obs_log,86,158,130
134556694,2671755,False,4070500759,128,5,1210,obs_log,94,134,130
134556694,1688865,False,4070500759,128,5,1408,obs_log,136,84,130
134556694,7357605,False,4070500759,128,5,1524,obs_log,144,120,130
134556694,10715386,False,4070500759,128,5,1641,obs_log,120,140,130
134556694,1705040,False,4070500759,128,5,1856,obs_log,100,72,130
134556694,15402007,False,4070500759,128,5,1912,obs_log,118,92,132
134556694,1360399,False,4070500759,128,5,2153,obs_log,118,166,130
134556694,6275317,False,4070500759,128,5,2202,obs_log,106,130,130
134556694,11977871,False,4070500759,128,5,2270,obs_log,108,100,130
134556694,6816278,True,4070500759,128,5,958,obs_left_log,122,138,130
134556694,8357359,True,4070500759,128,5,1212,obs_left_log,136,120,130
134556694,3572747,True,4070500759,128,5,1221,obs_left_log,130,106,130
134556694,1687767,True,4070500759,128,5,1360,obs_left_log,118,174,130
134556694,14615253,True,4070500759,128,5,1547,obs_left_log,86,158,130
134556694,2671755,True,4070500759,128,5,1580,obs_left_log,94,134,130
134556694,1688865,True,4070500759,128,5,1778,obs_left_log,136,84,130
134556694,7357605,True,4070500759,128,5,1894,obs_left_log,144,120,130
134556694,10715386,True,4070500759,128,5,2011,obs_left_log,120,140,130
134556694,15402007,True,4070500759,128,5,2075,obs_left_log,118,92,132
134556694,1705040,True,4070500759,128,5,2226,obs_left_log,100,72,130
134556694,10077656,False,4070500759,128,5,830,sen_log,126,144,130
134556694,12567712,False,4070500759,128,5,950,sen_log,124,138,130
134556694,884941,False,4070500759,128,5,1077,sen_log,168,128,130
134556694,12911701,False,4070500759,128,5,1103,sen_log,114,138,128
134556694,7766280,False,4070500759,128,5,1147,sen_log,104,156,130
134556694,12387331,False,4070500759,128,5,1307,sen_log,168,88,130
134556694,15499948,False,4070500759,128,5,1388,sen_log,110,130,130
134556694,2113789,False,4070500759,128,5,1407,sen_log,138,86,130
134556694,2409981,False,4070500759,128,5,1522,sen_log,140,120,130
134556694,5653184,False,4070500759,128,5,1530,sen_log,144,124,130
134556694,12305581,False,4070500759,128,5,1559,sen_log,144,118,130
134556694,14042267,False,4070500759,128,5,1639,sen_log,124,140,130
134556694,3966385,False,4070500759,128,5,1807,sen_log,146,100,130
134556694,13402800,False,4070500759,128,5,1820,sen_log,124,124,128
134556694,1343940,False,4070500759,128,5,2149,sen_log,120,166,130
134556694,12567712,True,4070500759,128,5,978,sen_left_log,124,138,130
134556694,10077656,True,4070500759,128,5,1200,sen_left_log,126,144,130
134556694,884941,True,4070500759,128,5,1447,sen_left_log,168,128,130
134556694,15499948,True,4070500759,128,5,1467,sen_left_log,110,130,130
134556694,12911701,True,4070500759,128,5,1473,sen_left_log,114,138,128
134556694,7766280,True,4070500759,128,5,1517,sen_left_log,104,156,130
134556694,12387331,True,4070500759,128,5,1678,sen_left_log,168,88,130
134556694,2113789,True,4070500759,128,5,1777,sen_left_log,138,86,130
134556694,2409981,True,4070500759,128,5,1892,sen_left_log,140,120,130
134556694,5653184,True,4070500759,128,5,1900,sen_left_log,144,124,130
134556694,12305581,True,4070500759,128,5,1929,sen_left_log,144,118,130
134556694,14042267,True,4070500759,128,5,2009,sen_left_log,124,140,130
134556694,3966385,True,4070500759,128,5,2177,sen_left_log,146,100,130
134556694,13402800,True,4070500759,128,5,2190,sen_left_log,124,124,128
159020918,11043048,False,4070500759,132,9,-41,obs_log,156,88,130
159020918,7308454,False,4070500759,132,9,430,obs_log,148,96,130
159020918,13092053,False,4070500759,132,9,441,obs_log,124,116,130
159020918,9635035,False,4070500759,132,9,454,obs_log,94,118,132
159020918,12666118,False,4070500759,132,9,464,obs_log,88,142,132
159020918,11043048,True,4070500759,132,9,325,obs_left_log,156,88,130
159020918,7308454,True,4070500759,132,9,720,obs_left_log,148,96,130
159020918,13092053,True,4070500759,132,9,807,obs_left_log,124,116,130
159020918,9635035,True,4070500759,132,9,820,obs_left_log,94,118,132
159020918,12666118,True,4070500759,132,9,830,obs_left_log,88,142,132
159020918,11339046,False,4070500759,132,9,461,sen_log,92,138,130
159020918,16254124,False,4070500759,132,9,1529,sen_log,138,134,130
159020918,9192779,False,4070500759,132,9,1619,sen_log,122,170,130
159020918,11339046,True,4070500759,132,9,828,sen_left_log,92,138,130
159020918,16254124,True,4070500759,132,9,1895,sen_left_log,138,134,130
159020918,9192779,True,4070500759,132,9,1986,sen_left_log,122,170,130
106863163,7520953,False,4070556816,1,1,-6,obs_log,138,112,130
106863163,7520953,True,4070556816,1,1,360,obs_left_log,138,112,130
94296097,5145982,False,4070556816,2,2,326,obs_log,88,142,132
94296097,11534865,False,4070556816,2,2,343,obs_log,114,128,130
94296097,4179392,False,4070556816,2,2,442,obs_log,168,108,130
94296097,9635249,False,4070556816,2,2,634,obs_log,136,122,130
94296097,2131417,False,4070556816,2,2,724,obs_log,178,110,130
94296097,12878540,False,4070556816,2,2,841,obs_log,106,168,130
94296097,7144158,False,4070556816,2,2,963,obs_log,118,152,130
94296097,9323833,False,4070556816,2,2,1238,obs_log,164,114,130
94296097,9684307,False,4070556816,2,2,1334,obs_log,156,86,130
94296097,12158397,False,4070556816,2,2,1482,obs_log,146,158,130
94296097,7914207,False,4070556816,2,2,1619,obs_log,114,130,130
94296097,16302731,False,4070556816,2,2,1716,obs_log,134,144,130
94296097,6652428,False,4070556816,2,2,1800,obs_log,156,136,130
94296097,5293202,False,4070556816,2,2,1977,obs_log,136,162,132
94296097,230637,False,4070556816,2,2,2089,obs_log,152,160,130
94296097,5145982,True,4070556816,2,2,692,obs_left_log,88,142,132
94296097,11534865,True,4070556816,2,2,710,obs_left_log,114,128,130
94296097,4179392,True,4070556816,2,2,809,obs_left_log,168,108,130
94296097,2131417,True,4070556816,2,2,855,obs_left_log,178,110,130
94296097,7144158,True,4070556816,2,2,999,obs_left_log,118,152,130
94296097,9635249,True,4070556816,2,2,1000,obs_left_log,136,122,130
94296097,12878540,True,4070556816,2,2,1208,obs_left_log,106,168,130
94296097,9323833,True,4070556816,2,2,1605,obs_left_log,164,114,130
94296097,9684307,True,4070556816,2,2,1702,obs_left_log,156,86,130
94296097,12158397,True,4070556816,2,2,1849,obs_left_log,146,158,130
94296097,7914207,True,4070556816,2,2,1985,obs_left_log,114,130,130
94296097,5293202,True,4070556816,2,2,2063,obs_left_log,136,162,132
94296097,16302731,True,4070556816,2,2,2083,obs_left_log,134,144,130
94296097,7357690,False,4070556816,2,2,323,sen_log,90,138,130
94296097,6783706,False,4070556816,2,2,600,sen_log,156,98,130
94296097,4949026,False,4070556816,2,2,669,sen_log,168,92,130
94296097,15844712,False,4070556816,2,2,740,sen_log,84,154,130
94296097,4408407,False,4070556816,2,2,773,sen_log,126,146,130
94296097,6489113,False,4070556816,2,2,794,sen_log,124,132,130
94296097,4818261,False,4070556816,2,2,892,sen_log,166,122,132
94296097,6456445,False,4070556816,2,2,956,sen_log,126,146,130
94296097,7439835,False,4070556816,2,2,1029,sen_log,114,136,128
94296097,3506386,False,4070556816,2,2,1091,sen_log,92,164,130
94296097,4309748,False,4070556816,2,2,1190,sen_log,146,100,130
94296097,2737471,False,4070556816,2,2,1198,sen_log,158,114,130
94296097,5178514,False,4070556816,2,2,1234,sen_log,166,122,132
94296097,1393738,False,4070556816,2,2,1244,sen_log,152,108,128
94296097,13861123,False,4070556816,2,2,1389,sen_log,168,84,130
94296097,9815146,False,4070556816,2,2,1464,sen_log,138,158,130
94296097,5538947,False,4070556816,2,2,1610,sen_log,116,138,128
94296097,4359456,False,4070556816,2,2,1690,sen_log,142,138,130
94296097,3474789,False,4070556816,2,2,1707,sen_log,124,140,130
94296097,7602890,False,4070556816,2,2,1793,sen_log,158,148,130
94296097,1442890,False,4070556816,2,2,1801,sen_log,156,134,130
94296097,7357690,True,4070556816,2,2,689,sen_left_log,90,138,130
94296097,4408407,True,4070556816,2,2,790,sen_left_log,126,146,130
94296097,4818261,True,4070556816,2,2,950,sen_left_log,166,122,132
94296097,6783706,True,4070556816,2,2,966,sen_left_log,156,98,130
94296097,6456445,True,4070556816,2,2,979,sen_left_log,126,144,130
94296097,4949026,True,4070556816,2,2,1035,sen_left_log,168,92,130
94296097,15844712,True,4070556816,2,2,1108,sen_left_log,84,154,130
94296097,6489113,True,4070556816,2,2,1161,sen_left_log,124,132,130
94296097,7439835,True,4070556816,2,2,1349,sen_left_log,114,136,128
94296097,13861123,True,4070556816,2,2,1405,sen_left_log,168,84,130
94296097,3506386,True,4070556816,2,2,1458,sen_left_log,92,164,130
