key,match_id,player_slot,slot,team,time,type,unit
npc_dota_badguys_melee_rax_mid,3961276206,4.0,4.0,,2504,building_kill,npc_dota_hero_phantom_lancer
npc_dota_goodguys_tower1_top,3961276206,128.0,5.0,,2629,building_kill,npc_dota_hero_life_stealer
,3961276206,,,2.0,2783,CHAT_MESSAGE_ROSHAN_KILL,
,3961276206,4.0,4.0,,2783,CHAT_MESSAGE_AEGIS,
npc_dota_badguys_healers,3961276206,4.0,4.0,,2898,building_kill,npc_dota_hero_phantom_lancer
npc_dota_badguys_healers,3961276206,4.0,4.0,,3079,building_kill,npc_dota_hero_phantom_lancer
npc_dota_badguys_tower3_top,3961276206,1.0,1.0,,3136,building_kill,npc_dota_hero_death_prophet
npc_dota_goodguys_tower2_mid,3961276206,131.0,8.0,,3213,building_kill,npc_dota_hero_mirana
npc_dota_goodguys_tower3_mid,3961276206,131.0,8.0,,3231,building_kill,npc_dota_hero_mirana
npc_dota_badguys_range_rax_mid,3961276206,,,,3291,building_kill,npc_dota_creep_goodguys_melee_upgraded
npc_dota_badguys_melee_rax_top,3961276206,1.0,1.0,,3321,building_kill,npc_dota_hero_death_prophet
npc_dota_goodguys_melee_rax_mid,3961276206,,,,3560,building_kill,npc_dota_creep_badguys_melee
npc_dota_goodguys_tower4,3961276206,131.0,8.0,,3561,building_kill,npc_dota_hero_mirana
npc_dota_badguys_range_rax_top,3961276206,,,,3564,building_kill,npc_dota_creep_goodguys_ranged
npc_dota_badguys_tower4,3961276206,2.0,2.0,,3566,building_kill,npc_dota_hero_legion_commander
npc_dota_goodguys_tower4,3961276206,131.0,8.0,,3569,building_kill,npc_dota_hero_mirana
npc_dota_goodguys_range_rax_mid,3961276206,130.0,7.0,,3588,building_kill,npc_dota_hero_naga_siren
npc_dota_badguys_tower4,3961276206,2.0,2.0,,3591,building_kill,npc_dota_hero_legion_commander
npc_dota_goodguys_fort,3961276206,128.0,5.0,,3599,building_kill,npc_dota_hero_life_stealer
0,3961291740,131.0,8.0,,86,CHAT_MESSAGE_FIRSTBLOOD,
npc_dota_badguys_tower1_top,3961291740,4.0,4.0,,859,building_kill,npc_dota_hero_nevermore
npc_dota_goodguys_tower1_bot,3961291740,131.0,8.0,,865,building_kill,npc_dota_hero_leshrac
npc_dota_goodguys_tower1_top,3961291740,130.0,7.0,,979,building_kill,npc_dota_hero_dragon_knight
npc_dota_badguys_tower1_mid,3961291740,2.0,2.0,,1058,building_kill,npc_dota_hero_skywrath_mage
npc_dota_badguys_tower1_bot,3961291740,4.0,4.0,,1165,building_kill,npc_dota_hero_nevermore
npc_dota_goodguys_tower1_mid,3961291740,131.0,8.0,,1395,building_kill,npc_dota_hero_leshrac
npc_dota_badguys_tower2_bot,3961291740,,,,1603,building_kill,npc_dota_goodguys_siege
,3961291740,,,2.0,1784,CHAT_MESSAGE_ROSHAN_KILL,
,3961291740,4.0,4.0,,1784,CHAT_MESSAGE_AEGIS,
npc_dota_badguys_tower2_mid,3961291740,4.0,4.0,,1829,building_kill,npc_dota_hero_nevermore
npc_dota_goodguys_tower2_mid,3961291740,131.0,8.0,,1917,building_kill,npc_dota_hero_leshrac
npc_dota_badguys_tower2_top,3961291740,4.0,4.0,,1991,building_kill,npc_dota_hero_nevermore
npc_dota_goodguys_tower2_bot,3961291740,130.0,7.0,,2171,building_kill,npc_dota_hero_dragon_knight
,3961291740,,,2.0,2363,CHAT_MESSAGE_ROSHAN_KILL,
,3961291740,4.0,4.0,,2364,CHAT_MESSAGE_AEGIS,
npc_dota_badguys_tower3_mid,3961291740,2.0,2.0,,2542,building_kill,npc_dota_hero_skywrath_mage
npc_dota_badguys_tower3_bot,3961291740,,,,2567,building_kill,npc_dota_goodguys_siege
npc_dota_badguys_melee_rax_mid,3961291740,4.0,4.0,,2583,building_kill,npc_dota_hero_nevermore
npc_dota_badguys_melee_rax_bot,3961291740,3.0,3.0,,2592,building_kill,npc_dota_hero_mirana
npc_dota_badguys_range_rax_bot,3961291740,4.0,4.0,,2595,building_kill,npc_dota_hero_nevermore
npc_dota_badguys_healers,3961291740,3.0,3.0,,2611,building_kill,npc_dota_hero_mirana
npc_dota_badguys_tower3_top,3961291740,3.0,3.0,,2821,building_kill,npc_dota_hero_mirana
npc_dota_badguys_melee_rax_top,3961291740,3.0,3.0,,2828,building_kill,npc_dota_hero_mirana
npc_dota_badguys_range_rax_top,3961291740,3.0,3.0,,2831,building_kill,npc_dota_hero_mirana
npc_dota_badguys_range_rax_mid,3961291740,4.0,4.0,,2840,building_kill,npc_dota_hero_nevermore
npc_dota_badguys_tower4,3961291740,,,,2844,building_kill,npc_dota_creep_goodguys_melee_upgraded
,3961291740,,,3.0,2980,CHAT_MESSAGE_COURIER_LOST,
,3961291740,,,2.0,2986,CHAT_MESSAGE_ROSHAN_KILL,
,3961291740,4.0,4.0,,2986,CHAT_MESSAGE_AEGIS,
npc_dota_badguys_tower4,3961291740,,,,3063,building_kill,npc_dota_creep_goodguys_melee_upgraded_mega
npc_dota_badguys_fort,3961291740,,,,3263,building_kill,npc_dota_creep_goodguys_melee_upgraded_mega
