account_id,ancient_kills,buyback_count,camps_stacked,courier_kills,creeps_stacked,deaths,denies,gold_per_min,hero_damage,hero_healing,hero_id,hero_kills,is_roaming,kda,kills,lane,lane_efficiency_pct,lane_kills,lane_role,match_id,necronomicon_kills,neutral_kills,observer_kills,observer_uses,player_slot,roshan_kills,rune_pickups,sentry_kills,sentry_uses,teamfight_participation,total_gold,total_xp,tower_damage,tower_kills,win,xp_per_min,player_side
102099826,0,2,3,0,9,6,0,377,24795,1892,110,4,False,2,4,3,29,113,1,4070612749,0,12,0,2,130,0,6,1,4,0.84210527,16807,18145,0,0,0,407,dire
6922000,1,3,1,0,2,14,10,201,7942,0,3,1,False,0,1,1,35,18,3,4070612749,0,2,4,9,131,0,6,4,11,0.6315789,8961,10700,0,0,0,240,dire
87276347,12,1,1,0,1,4,4,487,30052,0,9,7,False,3,7,1,66,186,3,4070612749,0,75,0,0,132,0,13,1,0,0.8947368,21712,24610,195,1,0,552,dire
84772440,3,0,0,0,0,6,4,353,10014,449,78,2,False,1,2,3,50,99,3,4070674710,0,30,0,0,0,0,5,0,0,0.6111111,17426,20536,1380,1,1,416,radiant
100471531,0,2,1,0,3,11,0,262,9968,945,119,4,False,1,4,3,22,40,3,4070674710,0,0,1,1,1,0,7,3,10,0.6666667,12934,18216,379,0,1,369,radiant
89871557,1,0,0,0,0,2,21,559,34388,0,67,5,False,4,5,1,58,329,1,4070674710,0,75,0,1,2,1,3,1,0,0.7777778,27595,28287,1007,1,1,573,radiant
91443418,0,0,2,0,6,10,3,206,4379,812,85,0,True,1,0,2,27,18,2,4070674710,0,5,4,16,3,0,2,2,7,0.6111111,10169,15353,363,0,1,311,radiant
113457795,22,0,1,0,2,1,9,616,23781,0,11,7,False,7,7,2,72,303,2,4070674710,0,131,0,0,4,0,9,3,0,0.7777778,30409,28682,7025,6,1,581,radiant
184950344,0,2,2,0,10,3,7,247,8353,0,75,2,False,5,2,3,36,39,1,4070674710,0,12,2,9,128,0,15,7,25,0.6666667,12193,15303,0,0,0,310,dire
155494381,0,1,3,0,12,8,4,316,10849,1302,107,1,True,1,1,4,24,91,4,4070674710,0,8,4,3,129,0,8,4,5,0.56666666,15599,19894,0,0,0,403,dire
164532005,14,1,2,0,5,2,15,559,23931,72,19,12,False,6,12,2,74,304,2,4070674710,0,53,0,2,130,0,9,0,0,0.6666667,27595,30014,1799,1,0,608,dire
132309493,27,1,4,0,5,3,11,471,19805,0,56,8,False,3,8,3,75,140,1,4070674710,0,188,0,0,131,1,2,0,0,0.46666667,23251,24485,1971,0,0,496,dire
187619311,6,0,2,0,5,2,9,444,14922,2326,45,7,False,5,7,1,69,207,3,4070674710,0,52,0,0,132,0,7,0,0,0.53333336,21918,22461,2873,2,0,455,dire
93552791,5,1,2,0,9,11,3,314,16580,2602,20,5,False,2,5,3,32,54,3,4070746269,0,8,5,2,0,0,5,4,6,0.6363636,17385,24305,928,1,1,439,radiant
91064780,1,2,1,0,3,12,5,302,7691,4438,85,3,False,2,3,1,30,47,1,4070746269,0,11,3,11,1,0,6,3,27,0.65909094,16720,16997,331,0,1,307,radiant
250114507,15,0,0,0,0,7,28,607,31818,0,19,11,False,2,11,2,78,326,2,4070746269,0,71,2,0,2,2,12,1,0,0.52272725,33607,31559,8481,6,1,570,radiant
130801103,0,1,0,0,0,6,29,435,45304,1713,51,10,False,4,10,3,68,129,3,4070746269,0,35,3,0,3,0,9,2,1,0.70454544,24084,28347,361,0,1,512,radiant
89269794,78,1,0,0,0,5,20,677,36675,0,12,14,False,4,14,1,78,228,1,4070746269,0,246,2,0,4,0,13,3,0,0.6363636,37483,37649,10186,4,1,680,radiant
117281554,37,1,1,0,3,7,14,689,55849,0,72,18,False,4,18,3,69,380,1,4070746269,0,138,1,0,128,0,7,0,0,0.902439,38147,35766,498,0,0,646,dire
149486894,15,2,0,1,0,8,11,503,39368,0,49,6,False,3,6,2,58,254,2,4070746269,0,111,0,1,129,1,5,2,0,0.75609756,27849,37427,2203,2,0,676,dire
82327674,1,3,2,0,5,12,4,209,8406,0,3,4,False,1,4,3,29,18,1,4070746269,0,12,3,2,130,0,5,6,33,0.58536583,11571,23641,89,0,0,427,dire
139876032,2,2,2,0,3,11,1,283,17150,1768,119,3,True,2,3,1,25,55,3,4070746269,0,15,3,6,131,0,10,2,4,0.6097561,15668,20153,106,0,0,364,dire
87012746,8,3,1,0,3,7,7,438,24308,0,9,10,False,4,10,1,57,181,3,4070746269,0,89,0,0,132,0,3,2,0,0.7804878,24250,30230,1314,1,0,546,dire
137272985,1,2,0,0,0,5,10,431,19273,4905,36,3,False,1,3,2,68,249,2,4070838238,5,9,1,1,0,0,1,0,1,0.44444445,19703,26241,326,0,0,574,radiant
114239371,0,2,2,0,4,12,1,219,7298,0,26,5,False,0,5,1,41,7,1,4070838238,0,13,5,7,1,0,3,3,5,0.6666667,10011,11977,0,0,0,262,radiant
139937922,2,1,2,0,4,7,6,297,4443,100,97,2,False,0,2,3,49,123,3,4070838238,2,47,0,0,2,0,6,0,0,0.33333334,13577,18972,0,0,0,415,radiant
108382060,36,2,0,0,0,5,3,746,24775,0,109,5,False,2,5,1,81,368,1,4070838238,16,124,0,0,3,0,3,0,0,0.8333333,34104,26744,1272,1,0,585,radiant
182331313,0,2,0,0,0,5,1,283,9798,525,21,3,False,1,3,3,41,86,3,4070838238,3,15,2,4,4,0,2,0,0,0.6111111,12937,14172,0,0,0,310,radiant
137193239,7,1,2,0,5,1,19,512,28285,0,113,6,False,13,6,3,75,224,1,4070838238,0,29,3,0,128,0,8,2,0,0.7647059,23406,21349,4860,1,1,467,dire
89423756,0,1,1,0,3,4,2,354,18078,0,7,5,True,4,5,1,43,94,3,4070838238,0,7,2,6,129,0,13,2,1,0.7058824,16183,20983,922,1,1,459,dire
113800818,3,1,1,0,1,3,1,346,10669,360,75,4,False,6,4,3,37,23,1,4070838238,0,36,3,3,130,0,1,2,9,0.7352941,15817,18469,696,0,1,404,dire
107803494,20,0,3,0,5,3,14,576,24589,0,25,9,False,5,9,2,71,176,2,4070838238,0,134,2,2,131,2,9,0,0,0.61764705,26332,27109,5220,3,1,593,dire
134276083,24,2,0,0,0,7,13,689,23216,0,53,9,False,3,9,1,64,277,3,4070838238,0,133,1,0,132,1,12,2,1,0.7941176,31498,27978,8941,4,1,612,dire
86726887,3,1,0,1,0,7,3,283,15167,0,7,5,True,2,5,3,32,33,3,4072252473,0,29,3,1,0,0,10,0,3,0.5833333,12593,15886,0,0,0,357,radiant
86725175,13,1,1,0,3,4,13,647,43418,0,63,19,False,6,18,1,93,271,1,4072252473,0,56,0,0,1,1,15,0,0,0.8611111,28791,36979,5956,2,0,831,radiant
10366616,0,0,2,0,4,8,14,373,12761,2029,58,7,False,1,7,3,61,127,3,4072252473,0,51,1,0,2,0,3,2,0,0.3611111,16598,19268,2944,1,0,433,radiant
108452107,14,1,1,0,1,4,8,491,15475,0,49,4,False,3,4,2,74,221,2,4072252473,0,67,1,0,3,0,2,1,0,0.44444445,21849,25454,5581,1,0,572,radiant
47434686,0,0,0,0,0,7,5,330,13501,1503,64,2,False,2,2,1,34,96,1,4072252473,0,7,3,16,4,0,3,1,4,0.6111111,14685,18912,104,0,0,425,radiant
19672354,3,0,5,0,8,10,2,281,7084,4687,66,2,True,1,2,3,28,18,1,4072252473,0,36,2,10,128,0,4,1,7,0.6666667,12504,15530,1683,1,1,349,dire
311360822,39,0,0,1,0,4,8,687,30409,0,12,12,False,4,12,3,56,267,1,4072252473,0,130,0,1,129,0,1,0,0,0.7,30571,28480,8555,4,1,640,dire
26771994,0,1,1,0,3,7,1,368,15150,277,25,3,False,2,3,1,34,139,3,4072252473,0,37,2,3,130,1,3,0,11,0.53333336,16376,21137,374,0,1,475,dire
88271237,0,1,0,0,0,9,9,385,17109,3664,112,5,False,1,5,1,49,130,3,4072252473,0,11,2,0,131,0,4,2,0,0.53333336,17132,21938,746,0,1,493,dire
94054712,3,1,0,0,0,6,9,500,57229,144,22,8,False,3,8,2,65,224,2,4072252473,0,19,1,0,132,0,8,1,0,0.73333335,22250,30393,0,0,1,683,dire
19672354,4,1,6,0,20,7,7,341,7491,6224,66,3,True,2,3,1,44,50,1,4072354014,0,17,1,5,0,0,4,4,8,0.5833333,12213,15150,3194,1,1,423,radiant
311360822,38,1,0,0,0,4,17,761,21275,0,95,17,False,5,17,3,81,217,3,4072354014,0,68,1,0,1,1,4,1,0,0.8055556,27256,27041,14804,3,1,755,radiant
26771994,0,0,0,1,0,3,4,408,8445,904,112,5,True,5,5,3,56,56,3,4072354014,0,6,2,1,2,0,5,4,6,0.6388889,14613,20093,254,0,1,561,radiant
88271237,3,0,0,0,0,5,5,573,27135,0,40,3,False,4,3,1,74,127,1,4072354014,0,100,0,0,3,0,8,0,0,0.75,20522,21955,973,1,1,613,radiant
94054712,2,1,1,0,3,10,12,466,17124,0,25,8,False,1,8,2,89,132,2,4072354014,0,23,0,0,4,2,7,0,0,0.5277778,16690,18588,2927,1,1,519,radiant
86726887,0,1,1,0,1,9,5,260,11615,280,107,4,True,1,4,3,40,39,1,4072354014,0,2,0,0,128,0,4,0,0,0.6551724,9312,12750,0,0,0,356,dire
86725175,12,1,0,0,0,7,4,451,13417,0,70,8,False,2,8,3,61,129,1,4072354014,0,61,0,0,129,0,3,0,0,0.55172414,16153,17836,135,0,0,498,dire
10366616,4,1,1,0,2,8,21,557,24282,0,53,9,False,2,9,1,78,207,3,4072354014,0,67,0,0,130,0,3,0,0,0.7241379,19949,18982,4260,4,0,530,dire
108452107,6,1,2,0,5,5,3,429,10992,0,17,4,False,1,4,2,56,153,2,4072354014,0,69,0,1,131,0,6,0,0,0.37931034,15365,17585,0,0,0,491,dire
47434686,0,0,0,0,0,7,5,319,11479,2856,110,4,False,2,4,1,49,40,3,4072354014,0,2,4,13,132,0,1,4,5,0.7586207,11425,13717,19,1,0,383,dire
111620041,5,0,6,0,20,4,3,972,27987,0,73,5,False,4,5,2,101,181,2,4072441405,0,231,0,0,0,0,8,0,0,0.64705884,41439,27285,5381,2,1,640,radiant
86745912,19,0,0,0,0,2,24,582,37738,0,70,18,False,8,18,3,88,169,3,4072441405,0,34,0,0,1,2,6,0,0,0.7647059,24812,28223,1555,2,1,662,radiant
94155156,0,0,0,0,0,4,6,395,18356,3837,110,2,True,4,2,1,31,87,1,4072441405,0,9,2,9,2,0,6,1,5,0.64705884,16840,20250,1196,0,1,475,radiant
41231571,1,0,2,0,5,4,12,477,20115,0,63,5,False,3,5,1,79,173,1,4072441405,0,32,1,1,3,0,9,0,0,0.47058824,20336,21444,7262,4,1,503,radiant
25907144,0,1,2,0,6,7,9,292,7702,2135,20,3,False,2,3,3,35,49,3,4072441405,0,3,0,3,4,0,10,1,4,0.5,12448,16797,2534,0,1,394,radiant
87278757,0,2,1,0,1,9,1,302,8320,2220,112,0,False,1,0,1,26,82,3,4072441405,0,0,3,4,128,0,0,3,12,0.47619048,12875,13386,0,0,0,314,dire
89117038,0,1,0,0,0,9,0,179,8320,1254,107,0,True,1,0,3,24,13,1,4072441405,0,0,0,2,129,0,2,1,4,0.71428573,7631,15305,0,0,0,359,dire
97590558,24,1,0,0,0,6,11,419,13576,0,12,2,False,0,2,1,51,160,3,4072441405,0,104,1,0,130,0,1,0,0,0.23809524,17863,19227,74,0,0,451,dire
86799300,1,1,0,0,0,6,8,371,11713,276,9,3,False,2,3,3,35,140,1,4072441405,0,46,0,0,131,0,5,2,0,0.6666667,15816,17820,0,0,0,418,dire
116585378,14,0,0,0,0,4,31,527,32281,0,10,15,False,3,15,2,83,237,2,4072441405,0,40,1,0,132,0,8,0,0,0.9047619,22467,23874,1644,2,0,560,dire
87278757,0,2,0,0,0,12,11,299,16955,3526,84,5,False,2,5,1,46,29,1,4072509593,0,0,5,8,0,0,7,6,9,0.7567568,17386,24306,114,0,0,418,radiant
89117038,1,1,0,0,0,6,3,351,15233,315,86,2,False,4,2,3,32,131,3,4072509593,0,20,4,1,1,0,4,12,5,0.9189189,20410,27795,266,0,0,478,radiant
97590558,8,1,1,0,3,13,12,361,33052,9647,36,6,False,1,6,1,59,168,1,4072509593,0,52,0,0,2,1,2,2,1,0.7297297,20992,21224,2478,2,0,365,radiant
86799300,6,2,0,0,0,4,10,501,29314,268,9,14,False,5,13,3,60,232,3,4072509593,0,62,1,0,3,0,14,2,0,0.7027027,29133,27737,7381,4,0,477,radiant
116585378,6,3,2,0,9,6,10,665,71794,28,34,11,False,4,11,2,56,460,2,4072509593,0,68,0,0,4,0,4,0,0,0.7837838,38669,32040,0,0,0,551,radiant
111620041,80,1,2,0,5,2,18,709,68218,0,72,17,False,12,17,2,50,260,2,4072509593,0,257,1,0,128,1,14,0,0,0.8780488,41228,42100,5836,3,1,724,dire
86745912,62,2,2,1,4,9,15,663,19951,0,6,10,False,2,10,3,58,283,1,4072509593,0,180,2,1,129,0,4,2,0,0.5121951,38553,32389,7666,5,1,557,dire
94155156,5,2,1,0,6,10,10,301,7934,3101,85,2,False,3,2,3,29,50,1,4072509593,0,15,2,7,130,0,11,2,13,0.85365856,17503,25993,113,0,1,447,dire
41231571,10,0,1,0,3,5,9,550,27842,908,63,8,False,4,8,1,53,266,3,4072509593,0,60,1,1,131,2,18,2,0,0.70731705,31982,34541,3958,2,1,594,dire
25907144,2,2,0,0,0,11,8,319,22104,5268,20,4,False,2,4,1,41,82,3,4072509593,0,7,2,4,132,0,3,4,9,0.85365856,18549,24830,462,0,1,427,dire
221666230,7,0,0,0,0,0,8,642,24631,0,17,16,False,26,16,2,73,217,2,4072586507,0,97,0,0,0,0,9,0,0,0.83870965,24652,27110,4083,0,1,706,radiant
73562326,4,0,2,0,4,2,3,316,8361,1380,20,1,False,7,1,3,33,53,3,4072586507,0,13,2,3,1,1,7,1,0,0.7096774,12134,16281,2331,1,1,424,radiant
87285329,14,0,1,0,3,2,8,555,20718,0,67,8,False,7,8,1,57,151,1,4072586507,0,124,1,0,2,1,2,0,0,0.67741936,21312,22617,3056,1,1,589,radiant
86698277,4,0,2,0,5,1,25,461,9126,0,78,5,False,9,5,3,84,163,3,4072586507,0,32,0,0,3,0,3,0,0,0.61290324,17702,16742,8168,6,1,436,radiant
86727555,0,0,0,0,0,4,8,285,6362,0,64,0,False,3,0,1,29,48,1,4072586507,0,16,1,7,4,0,4,3,5,0.48387095,10944,18432,2580,1,1,480,radiant
168028715,34,1,0,0,0,7,3,453,4493,0,12,0,False,0,0,3,47,159,1,4072586507,0,126,1,0,128,0,7,1,0,0.0,17395,16665,247,0,0,434,dire
157475523,3,0,0,0,0,4,16,449,10839,0,9,5,False,1,5,1,72,169,3,4072586507,0,102,3,0,129,0,2,1,0,1.0,17241,15552,50,0,0,405,dire
117731777,0,0,0,0,0,8,5,161,8119,100,75,0,False,0,0,3,26,18,1,4072586507,0,8,2,10,130,0,2,1,3,0.33333334,6182,8678,0,0,0,226,dire
124936122,0,0,1,0,2,5,13,411,17260,0,106,2,False,0,2,2,66,213,2,4072586507,0,33,0,1,131,0,5,0,0,0.5555556,15782,17126,0,0,0,446,dire
138543123,0,0,2,0,6,7,7,182,7241,0,103,2,False,0,2,1,45,24,3,4072586507,0,4,1,5,132,0,6,2,9,0.7777778,6988,7948,0,0,0,207,dire
117731777,0,0,0,0,0,9,1,211,10434,0,31,3,False,1,3,1,28,20,1,4072635180,0,8,1,5,0,0,0,1,5,0.65,8186,11290,0,0,0,291,radiant
157475523,0,2,0,0,0,8,11,402,18036,400,17,5,False,1,5,3,70,136,3,4072635180,0,112,0,0,1,0,7,0,0,0.6,15597,16412,0,0,0,423,radiant
168028715,25,0,0,0,0,8,7,439,12788,0,12,1,False,0,1,1,58,174,1,4072635180,0,92,1,0,2,0,2,0,0,0.4,17033,18856,1208,2,0,486,radiant
124936122,4,1,0,0,0,3,46,454,20101,851,4,5,False,2,5,2,81,203,2,4072635180,0,58,2,0,3,0,3,2,0,0.55,17615,20952,782,1,0,540,radiant
138543123,0,1,1,0,3,10,6,295,16510,72,19,6,False,1,6,3,44,77,3,4072635180,0,22,3,2,4,0,7,0,7,0.65,11446,15248,1030,0,0,393,radiant
221666230,0,0,7,0,19,2,3,1072,28711,0,73,11,False,8,11,2,87,236,2,4072635180,0,161,0,0,128,0,5,0,0,0.65789473,41593,27276,8791,3,1,703,dire
73562326,0,1,0,0,0,6,3,312,12696,0,88,3,True,3,3,1,29,17,3,4072635180,0,2,0,5,129,0,13,0,1,0.6315789,12105,15520,849,0,1,400,dire
87285329,6,0,3,0,4,3,8,531,31628,0,70,16,False,6,16,1,62,129,3,4072635180,0,32,0,0,130,2,5,0,0,0.7105263,20602,22930,6185,3,1,591,dire
86698277,0,1,0,0,0,3,6,437,18779,4985,110,7,False,5,7,3,52,82,1,4072635180,0,47,1,0,131,0,3,2,0,0.57894737,16955,19943,1170,0,1,514,dire
86727555,0,2,2,0,9,6,5,329,13026,845,20,1,False,3,1,3,37,42,1,4072635180,0,22,7,10,132,0,4,10,7,0.68421054,12765,17421,932,1,1,449,dire
134556694,6,1,0,0,0,10,6,305,21234,1229,20,1,False,3,1,3,35,70,3,4072699199,0,8,2,6,0,0,5,1,11,0.875,15743,24466,811,0,1,474,radiant
132851371,6,1,0,0,0,5,9,538,47172,0,56,17,False,3,11,1,68,179,1,4072699199,0,128,0,0,1,2,8,0,0,0.525,27769,29937,5951,4,1,580,radiant
106573901,11,1,0,0,0,2,15,566,37116,1125,74,7,False,8,7,2,57,306,2,4072699199,0,49,0,0,2,0,12,0,0,0.625,29215,30092,1881,1,1,583,radiant
92423451,16,2,0,1,0,2,6,587,33956,0,63,18,False,10,18,3,70,223,3,4072699199,0,90,2,1,3,1,6,5,0,0.8,30298,28595,6390,2,1,554,radiant
159020918,0,3,0,0,0,8,8,264,5113,9983,83,3,False,2,3,1,31,41,1,4072699199,0,3,2,7,4,0,8,3,8,0.625,13626,20956,109,0,1,406,radiant
84772440,33,1,1,0,2,8,11,524,25066,1176,42,6,False,2,6,1,68,258,3,4072699199,0,146,0,0,128,0,5,0,0,0.8518519,27047,24827,5904,3,0,481,dire
100471531,1,2,0,0,0,8,1,311,19760,310,119,6,False,1,6,1,31,37,3,4072699199,0,3,7,5,129,0,11,6,5,0.6296296,16052,22246,104,0,0,431,dire
89871557,12,1,1,0,6,9,13,466,23202,7582,36,8,False,1,8,3,76,245,1,4072699199,0,69,1,0,130,0,3,2,0,0.7037037,24053,25705,936,1,0,498,dire
91443418,0,2,1,0,3,9,5,195,5739,2367,85,2,False,2,2,3,28,21,1,4072699199,0,1,1,10,131,0,1,1,11,0.8148148,10065,15846,79,0,0,307,dire
113457795,32,2,6,0,21,6,10,497,20701,0,49,5,False,3,5,2,78,251,2,4072699199,0,92,2,0,132,0,10,2,0,0.8148148,25653,30453,2764,1,0,590,dire
134556694,0,0,0,0,0,5,10,282,9847,370,75,8,False,4,7,1,35,20,1,4072772695,0,8,3,9,0,0,1,0,4,0.7105263,10039,13172,666,0,1,370,radiant
132851371,12,0,1,0,1,3,9,558,26398,0,70,13,False,6,11,1,70,150,1,4072772695,0,76,1,0,1,1,6,0,0,0.6315789,19864,24991,1757,1,1,702,radiant
106573901,21,0,1,0,1,0,14,572,26120,0,56,16,False,22,14,2,96,113,2,4072772695,0,87,0,0,2,1,6,0,0,0.57894737,20363,26664,10533,4,1,749,radiant
92423451,0,0,0,0,0,4,33,462,8314,0,33,4,False,4,4,3,55,156,3,4072772695,0,41,0,0,3,0,5,3,0,0.55263156,16447,15592,3226,2,1,438,radiant
159020918,0,0,0,0,0,7,3,302,8819,0,7,2,True,2,2,2,36,44,2,4072772695,0,14,0,4,4,0,10,0,0,0.47368422,10751,16767,576,1,1,471,radiant
84772440,13,1,1,0,2,8,10,351,11942,611,42,3,False,1,3,1,58,117,3,4072772695,0,48,0,0,128,0,1,1,1,0.47368422,12495,12282,630,0,0,345,dire
100471531,0,1,0,0,0,8,2,243,10767,0,119,2,True,0,3,1,29,36,3,4072772695,0,5,4,0,129,0,2,1,7,0.36842105,8650,11961,0,0,0,336,dire
89871557,20,1,0,0,0,5,17,549,12556,0,95,4,False,2,4,3,64,197,1,4072772695,0,126,0,0,130,0,4,0,0,0.6315789,19544,23958,1291,1,0,673,dire
91443418,0,1,3,0,7,8,6,240,8729,663,20,4,True,1,4,3,38,27,1,4072772695,0,8,4,10,131,0,4,3,5,0.57894737,8544,11036,0,0,0,310,dire
113457795,0,1,4,0,8,9,6,495,11405,0,17,5,False,1,5,2,64,153,2,4072772695,0,102,0,1,132,0,6,0,1,0.57894737,17622,20683,0,0,0,581,dire
221666230,17,0,2,0,3,0,48,627,23122,0,59,11,False,14,11,2,77,211,2,4076043995,0,27,1,1,0,2,4,2,0,0.5833333,19562,19812,8843,6,1,635,radiant
73562326,0,1,2,0,9,4,3,247,8893,0,103,0,False,2,0,3,28,31,3,4076043995,0,3,0,5,1,0,3,0,1,0.5833333,7706,9765,105,0,1,313,radiant
87285329,3,0,0,0,0,0,14,526,19022,0,56,11,False,16,11,1,60,122,1,4076043995,0,68,0,2,2,0,3,0,0,0.6666667,16411,20685,1509,0,1,663,radiant
86698277,0,1,0,0,0,5,13,410,9378,2880,36,2,False,1,2,3,54,137,3,4076043995,0,30,0,0,3,0,4,0,0,0.45833334,12792,14196,402,0,1,455,radiant
86727555,0,1,0,0,0,3,5,237,6056,0,3,0,False,2,0,1,27,33,1,4076043995,0,2,0,2,4,0,6,1,8,0.33333334,7394,8860,0,0,1,284,radiant
134556694,0,0,0,0,0,6,7,181,4934,2889,111,0,False,1,0,1,22,20,3,4076043995,0,19,1,10,128,0,4,0,5,0.5,5647,8767,0,0,0,281,dire
132851371,20,0,2,0,10,4,8,485,23675,0,72,5,False,2,5,3,73,132,1,4076043995,0,118,1,1,129,0,3,0,0,0.9166667,15132,12979,235,0,0,416,dire
106573901,2,1,2,0,4,4,3,321,6056,0,49,0,False,0,0,2,45,108,2,4076043995,0,37,1,0,130,0,8,0,1,0.25,10015,12979,173,0,0,416,dire
92423451,0,0,0,0,0,4,16,320,13114,417,58,3,False,1,3,1,61,125,3,4076043995,0,15,0,0,131,0,1,1,0,0.41666666,9984,9828,1215,1,0,315,dire
159020918,0,0,1,0,2,6,7,213,7540,9716,91,3,False,1,3,3,37,23,1,4076043995,0,34,0,0,132,0,5,0,0,0.8333333,6645,12230,0,0,0,392,dire
221666230,2,2,2,0,4,8,2,882,40462,0,73,8,False,1,8,1,96,257,1,4076114893,0,75,0,0,0,0,2,0,0,0.7083333,37720,29509,111,1,0,690,radiant
73562326,0,2,5,0,14,16,2,217,23982,0,20,2,False,1,2,3,40,15,3,4076114893,0,1,3,3,1,0,4,9,18,0.875,9280,15011,24,0,0,351,radiant
87285329,9,1,0,0,0,10,13,356,13051,0,6,4,False,1,4,3,56,120,3,4076114893,0,70,1,0,2,1,2,2,1,0.5,15224,17063,770,1,0,399,radiant
86698277,0,1,0,0,0,10,16,311,14726,0,65,6,False,1,6,2,73,102,2,4076114893,0,5,0,0,3,0,3,0,0,0.7916667,13300,20485,0,0,0,479,radiant
86727555,0,2,0,0,0,18,1,230,15605,0,64,2,False,0,2,1,25,34,1,4076114893,0,2,5,4,4,0,2,3,10,0.45833334,9836,13214,80,0,0,309,radiant
134556694,0,1,0,0,0,4,14,334,12646,400,3,3,True,6,3,1,46,55,3,4076114893,0,3,1,14,128,0,8,5,14,0.516129,14284,26087,1625,0,1,610,dire
132851371,33,1,0,0,0,5,27,641,23682,0,61,13,False,5,14,1,95,231,3,4076114893,0,102,2,0,129,1,4,2,0,0.5,27413,27841,4714,4,1,651,dire
106573901,10,0,5,0,15,5,14,654,43156,3840,4,16,False,6,16,2,52,215,2,4076114893,0,89,1,0,130,0,12,1,0,0.62903225,27969,29295,5910,3,1,685,dire
92423451,10,1,0,0,0,2,25,553,33800,0,19,20,False,13,20,3,83,148,1,4076114893,0,36,0,0,131,0,4,2,0,0.61290324,23649,29680,7904,3,1,694,dire
159020918,0,1,1,0,3,8,4,334,16788,4426,119,7,False,3,7,3,36,24,1,4076114893,0,7,0,2,132,0,15,1,3,0.5483871,14284,20356,326,1,1,476,dire
134556694,3,2,0,0,0,6,1,364,11248,100,53,0,False,3,0,3,37,36,3,4076188379,0,29,2,3,0,0,4,0,7,0.72727275,9421,10508,2577,0,1,406,radiant
132851371,3,0,0,0,0,5,13,574,22029,5475,36,14,False,4,14,3,82,129,3,4076188379,0,24,0,0,1,0,3,1,0,0.72727275,14857,13148,4726,2,1,508,radiant
106573901,0,0,0,0,0,2,13,494,17405,0,19,11,False,7,11,2,76,99,2,4076188379,0,20,0,0,2,1,6,0,0,0.6363636,12786,14468,1006,2,1,559,radiant
92423451,0,0,0,0,0,1,5,442,8899,1494,42,6,False,11,6,1,57,83,1,4076188379,0,18,2,0,3,0,3,1,0,0.6666667,11440,14028,3579,0,1,542,radiant
159020918,0,0,1,0,3,3,0,258,8662,340,119,2,False,3,2,1,32,14,1,4076188379,0,8,0,5,4,0,4,0,2,0.45454547,6677,9887,561,0,1,382,radiant
221666230,0,0,1,0,1,10,17,393,14512,0,25,2,False,0,2,2,57,139,2,4076188379,0,20,1,1,128,0,5,0,1,0.4117647,10172,10871,19,0,0,420,dire
73562326,0,0,0,0,0,8,2,207,7356,1414,85,4,False,1,4,3,39,16,1,4076188379,0,0,0,3,129,0,1,0,2,0.5294118,5357,7014,0,0,0,271,dire
87285329,6,1,0,0,0,6,5,336,8686,0,56,2,False,1,2,3,58,58,1,4076188379,0,48,0,0,130,0,2,1,0,0.47058824,8696,11854,1469,2,0,458,dire
86698277,0,0,0,0,0,4,9,372,13536,0,70,6,False,1,5,1,59,91,3,4076188379,0,32,0,0,131,0,2,0,0,0.5294118,9628,10353,0,0,0,400,dire
86727555,0,1,1,0,3,6,5,232,5396,0,3,3,False,1,3,1,41,16,3,4076188379,0,0,1,7,132,0,0,1,0,0.4117647,6004,6444,0,0,0,249,dire
87278757,0,0,0,0,0,5,0,285,9236,0,75,1,False,2,1,3,39,17,3,4076257095,0,1,3,4,0,0,2,0,16,0.52,9395,9065,609,0,1,275,radiant
97590558,32,0,0,0,0,1,0,749,19422,0,82,7,True,7,6,3,70,136,3,4076257095,0,206,0,1,1,2,10,0,1,0.52,24692,29109,12986,5,1,883,radiant
89117038,0,0,0,0,0,2,2,256,8010,0,7,0,False,3,0,1,31,20,1,4076257095,0,2,0,2,2,0,6,0,6,0.44,8439,8340,89,0,1,253,radiant
86799300,0,1,0,0,0,1,13,531,12826,8522,36,6,False,6,6,1,77,167,1,4076257095,0,45,1,0,3,0,6,1,0,0.52,17505,13186,1204,0,1,400,radiant
116585378,12,0,0,0,0,0,21,558,21963,0,56,13,False,14,11,2,95,127,2,4076257095,0,37,1,0,4,0,6,0,0,0.56,18395,15065,7034,4,1,457,radiant
86726887,1,1,4,0,8,3,3,321,13882,3995,90,3,False,1,3,1,51,117,3,4076257095,0,17,1,1,128,0,2,3,3,0.33333334,10582,7912,13,0,0,240,dire
86725175,4,0,2,0,5,2,30,402,12162,0,9,2,False,2,2,3,87,180,1,4076257095,0,72,0,0,129,0,4,0,0,0.6666667,13252,14835,959,0,0,450,dire
10366616,0,1,0,0,0,11,3,250,10911,641,42,0,False,0,0,1,60,69,3,4076257095,0,29,0,0,130,0,3,1,0,0.7777778,8241,8472,379,0,0,257,dire
108452107,30,1,4,0,9,2,10,484,11490,0,46,2,False,1,2,2,69,165,2,4076257095,0,94,0,0,131,0,4,4,0,0.5555556,15955,18329,1397,1,0,556,dire
47434686,2,0,0,0,0,7,3,178,5904,1564,85,2,True,1,2,3,23,21,1,4076257095,0,5,0,15,132,0,0,2,1,0.8888889,5868,7813,0,0,0,237,dire
